"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FLi8","baseMean_FLi2","mgi_symbol","chromosome_name"
"ENSMUSG00000020053",7780.96511826623,-1.66678773134898,0.499345268558917,-3.33794637958469,0.000844000349000945,0.0050672407753142,261.827785863455,962.2612203304,"Igf1","10"
"ENSMUSG00000063383",260.851515682702,0.6417237804402,0.192281029994685,3.33742637252328,0.000845581220031465,0.00507478472137027,237.231136340899,164.6053933949,"Zfp947","17"
"ENSMUSG00000061603",81.2135225485431,1.41027646053604,0.422637946350977,3.33684297094537,0.000847358085154104,0.00508349869644214,121.841980237083,42.1147139147704,"Akap6","12"
"ENSMUSG00000046034",2194.48511944796,-0.413999580169488,0.124075546373391,-3.33667344025715,0.000847875073451671,0.00508465059380025,1527.01951474212,2107.44413296695,"Fam105b","15"
"ENSMUSG00000046591",75.7201940672473,-1.86159342605757,0.558014178847552,-3.33610416477634,0.000849613235271437,0.00509312209925552,15.7333409203605,49.6332695859363,"5730590G19Rik","7"
"ENSMUSG00000091869",36.3620688522627,1.1502780590675,0.34485819892864,3.33551025505855,0.000851430134346227,0.00510205893603258,38.0439835506138,17.4106794254119,"9330104G04Rik","7"
"ENSMUSG00000018012",209.76000149886,1.32130215928289,0.396184570631688,3.33506718138005,0.00085278793929368,0.00510565612888424,88.398330596069,31.8787466345115,"Rac3","11"
"ENSMUSG00000029378",39.3831124953432,-2.91752590043204,0.874821677761977,-3.33499497622856,0.000853009403100051,0.00510565612888424,2.79100169249,25.9779356542246,"Areg","5"
"ENSMUSG00000034203",691.061298663781,0.707177484657415,0.212046703780108,3.33500814702952,0.000852969002341988,0.00510565612888424,1179.97587848657,754.087202905165,"Chchd4","6"
"ENSMUSG00000021666",1268.28360204577,0.365497841073422,0.109614525234531,3.33439241096381,0.000854859640153979,0.00511477396934958,1630.03696321864,1191.20081163198,"Gfm2","13"
"ENSMUSG00000024446",554.374588235399,-0.700125086180203,0.210026512816058,-3.33350812139311,0.000857581679518989,0.00512909898996716,599.581513245992,916.94747624731,"Rpp21","17"
"ENSMUSG00000039826",904.772554116896,0.727777810756576,0.218428897760641,3.33187512374892,0.000862629546101436,0.00515731825689838,1057.11210828386,653.741471151619,"Trub2","2"
"ENSMUSG00000022346",339.526139778624,-2.31676015661995,0.695463422878394,-3.33124659098721,0.000864579777621822,0.00516700351438924,59.485713114172,337.701003361751,"Myc","15"
"ENSMUSG00000002486",126.126310227603,0.692646638032779,0.207980329898301,3.33034685718343,0.000867378616165348,0.00517978875229947,120.092415252969,69.2007117596644,"Tchp","5"
"ENSMUSG00000043415",4169.04855005958,-1.02232768061954,0.306973411717417,-3.33034602215204,0.000867381217629081,0.00517978875229947,6567.08128335875,13741.7237482978,"Otud1","2"
"ENSMUSG00000067567",217.189470048872,-0.487003104095105,0.146245590787277,-3.33003614996831,0.000868347095630563,0.00518357827479427,191.973499959187,262.917988504842,"Hdac8","X"
"ENSMUSG00000020707",1781.86967180342,0.713314219810082,0.21422492407035,3.32974429985483,0.000869257710332076,0.00518703513953305,2964.19949784007,1767.85903217124,"Rnf135","11"
"ENSMUSG00000021712",875.194033264333,0.498210042314178,0.149636875366146,3.32946034254665,0.000870144548090489,0.00519034754076393,1088.57297589339,789.887105961027,"Trim23","13"
"ENSMUSG00000027947",1143.98571490732,-1.09320997007021,0.328360627056269,-3.32929675482339,0.00087065583584778,0.00519141814316859,373.558228258585,964.791345031984,"Il6ra","3"
"ENSMUSG00000040209",896.234522569012,-1.26195050533113,0.379075906487455,-3.32901797168924,0.000871527804755436,0.00519463772693468,87.9360346651158,264.160092085112,"Zfp704","3"
"ENSMUSG00000056952",3060.20650514852,-0.752793836022092,0.22614073992767,-3.32887314449784,0.000871981110086753,0.00519536041447728,2148.96607420783,4076.72377880853,"Tatdn2","6"
"ENSMUSG00000030711",109.644322115657,-2.38385296652857,0.716448991784048,-3.32731707890673,0.000876865366156419,0.00522247259949879,9.64981961877486,53.9768001103634,"Sult1a1","7"
"ENSMUSG00000090330",134.012967137234,0.897741821342595,0.269911278910058,3.32606264164954,0.000880821308916554,0.00524403736655571,149.942966211848,75.0656171158016,"9130221H12Rik","7"
"ENSMUSG00000021510",797.04551854607,0.689185347281702,0.207236315743448,3.32560123359311,0.000882280544177153,0.00524725084642841,775.182873143599,495.959590957092,"A530054K11Rik","13"
"ENSMUSG00000026701",2395.549463831,-0.463741945799516,0.139447194770868,-3.32557386013762,0.000882367185028324,0.00524725084642841,1759.00202353947,2392.77591028321,"Prdx6","1"
"ENSMUSG00000050944",4.55964821408616,2.59800593168126,0.78119111272543,3.32569826942514,0.000881973475597812,0.00524725084642841,10.5582139534135,2.17848006518922,"Efcab5","11"
"ENSMUSG00000020642",23.3403450437427,-3.12895632955428,0.94101211857719,-3.3250967418839,0.000883878599097406,0.00525224632034865,1.20961262998145,9.40593336069795,"Rnf144a","12"
"ENSMUSG00000026170",1087.30026681556,-1.68679857997407,0.507286638168105,-3.32513899058207,0.000883744666983926,0.00525224632034865,485.647839770361,1687.59207127189,"Cyp27a1","1"
"ENSMUSG00000085148",1859.73799842181,-0.699786887212246,0.210465271737196,-3.32495181478707,0.000884338173819585,0.00525298218207336,1686.09740338765,2735.90429148179,"2210403K04Rik","11"
"ENSMUSG00000036552",713.719938373262,-0.544307676073861,0.163716556287167,-3.32469536629587,0.000885151934102748,0.00525582055444842,528.877139623225,779.428008501726,"2210404J11Rik","17"
"ENSMUSG00000040852",62.9644362851479,-1.45213257718164,0.436925332359083,-3.32352571397307,0.000888872276113154,0.00527590881337876,30.0414211248625,77.0541599416361,"Plekhh2","17"
"ENSMUSG00000046909",332.634385574367,0.473912193547344,0.142618441923493,3.32293767310662,0.000890748142815457,0.0052850380896817,472.161525072092,321.456065650057,"1110002N22Rik","11"
"ENSMUSG00000043421",943.087806826926,1.103768576388,0.332239695350892,3.32220559985243,0.000893088604742839,0.00529691596277728,375.1772862684,140.331641284842,"Hilpda","6"
"ENSMUSG00000041773",650.429024748709,-1.16434654536783,0.350489754424082,-3.32205586802691,0.000893568003866085,0.00529775103769942,210.233536866903,546.188847684472,"Enc1","13"
"ENSMUSG00000005225",492.871024943914,0.578581381377138,0.174170369363932,3.32192773943186,0.000893978424910192,0.0052981766803579,532.129455737771,356.534127054308,"Plekha8","6"
"ENSMUSG00000090756",34.5019188098652,0.995275221630809,0.299656447623265,3.32138764082958,0.000895710388146583,0.00530643117491156,49.7339220966393,24.7494856864801,"Gm17635","18"
"ENSMUSG00000051768",653.202548449437,-0.459741916877869,0.138448916600108,-3.32066099300563,0.000898045476076255,0.00531825114257725,435.564576203281,597.057097926299,"Xrcc1","7"
"ENSMUSG00000002031",739.130068997625,-0.602036023091946,0.181332756511852,-3.32006215905395,0.000899974072795184,0.00532765582404595,478.338999208007,755.689175856821,"Ift46","9"
"ENSMUSG00000003283",23900.5460556079,0.61889353029093,0.186446574935277,3.31941485385705,0.000902063092344577,0.00533598455305227,21141.6538755159,13445.5831072137,"Hck","2"
"ENSMUSG00000060862",603.085564499411,0.595291368271341,0.179331306922771,3.31950610568908,0.000901768327453037,0.00533598455305227,599.662618884652,424.245668047768,"Zbtb40","4"
"ENSMUSG00000022205",3176.76528260771,-0.379002027618618,0.114228595899059,-3.31792599423644,0.000906885091627877,0.00536248077989787,2315.25107390053,2923.5179013309,"Sub1","15"
"ENSMUSG00000037474",141.800932783622,-1.5720248049461,0.47391516661638,-3.31710170022603,0.000909565012161239,0.00537629549689261,59.8226706173239,129.974497594676,"Dtl","1"
"ENSMUSG00000035781",891.167261755251,-0.577049063503458,0.174004802632805,-3.31628239434965,0.000912235986557755,0.00539004692057501,663.602738969665,983.488097534233,"C030046I01Rik","10"
"ENSMUSG00000071281",680.790606349054,0.738819172323406,0.222840910010724,3.31545573157034,0.000914938310058119,0.00540397312161923,863.979928862963,547.442241132233,"Zfp71-rs1","13"
"ENSMUSG00000024816",3028.22321865197,0.530441390229488,0.160081662338565,3.31356747850126,0.000921138772765519,0.00543854235422238,3427.72256850253,2280.34406035815,"Frmd8","19"
"ENSMUSG00000044345",923.593678104955,-1.03681482655864,0.312920225749398,-3.31335190646634,0.000921849118286732,0.00544068325338145,382.052014487496,833.207757895625,"Marveld1","19"
"ENSMUSG00000038540",165.176284132501,2.74457014895392,0.828810522351362,3.31145668996514,0.00092811605317766,0.00547560473907152,74.622944061295,13.1135202257674,"Tmc3","7"
"ENSMUSG00000011427",562.700303839652,0.673988646939307,0.20367895835838,3.30907351633939,0.000936052548731956,0.00552003435859855,605.929939734327,364.097981379767,"Zfp790","7"
"ENSMUSG00000068221",6.23639736311918,3.02987349982913,0.915650746337564,3.30898381500597,0.000936352498256459,0.00552003435859855,11.8286742091691,1.53492976620835,"Pdxp","15"
"ENSMUSG00000035274",247.54601758434,1.02646559178282,0.310227235243322,3.30875395571805,0.000937121524140281,0.00552248714376604,411.358771864162,236.39049146252,"Tpbg","9"
"ENSMUSG00000000552",728.400175385091,-0.732157726247529,0.221326125191566,-3.308049267179,0.000939482804880651,0.00553431775796787,384.04725170205,628.929448084718,"Zfp385a","15"
"ENSMUSG00000040389",443.698253863236,0.631460814199141,0.190903221838727,3.30775357333985,0.000940475260853098,0.00553807901065396,532.695415014463,325.761148175714,"Wdr47","3"
"ENSMUSG00000027416",39.1270967432008,1.94038736278609,0.586719094037867,3.30718291343159,0.0009423933493521,0.00554728605867681,108.130461161612,36.3473764168387,"Otor","2"
"ENSMUSG00000021176",39.6574136866204,-1.61926331226633,0.489715446692618,-3.30653918148247,0.000944561395212533,0.00555795697235626,12.2770048982572,32.3026802362388,"2610021K21Rik","12"
"ENSMUSG00000048078",90.3756263265304,1.59579311949056,0.482638331138803,3.30639532033278,0.00094504654112219,0.00555872112120218,310.06089037615,93.0688505481204,"Odz4","7"
"ENSMUSG00000031537",5564.46183887835,0.633370718605939,0.191672652552741,3.30443967968596,0.000951664525968447,0.00559554422145897,6589.04343149395,4573.87687282427,"Ikbkb","8"
"ENSMUSG00000046324",927.106531200965,-0.865180001618365,0.261831997105643,-3.30433259182332,0.000952028153365059,0.00559557944686315,1063.94405872047,1786.36783078502,"Ermp1","19"
"ENSMUSG00000046999",22.9311243949778,2.28732311100492,0.692268689440247,3.30409730484041,0.000952827545581752,0.00559817490731209,30.3476875930471,8.07496499756066,"1110032F04Rik","3"
"ENSMUSG00000055148",704.393314891273,-1.84330343191453,0.558039841585377,-3.30317531930651,0.000955966005133088,0.00561450604966678,89.5829395862282,339.822186055813,"Klf2","8"
"ENSMUSG00000002812",12006.9171532983,0.290052393019829,0.0878212027207326,3.30276042725334,0.00095738142852893,0.00562070912974245,12139.6969647671,10145.7558311543,"Flii","11"
"ENSMUSG00000040482",580.208576253912,0.435967088147001,0.13203115105253,3.30200172210532,0.000959974807717622,0.00563382064574265,586.062843233876,414.748369229891,"Dom3z","17"
"ENSMUSG00000042700",3137.54460450195,0.854363818426296,0.258769052769538,3.30164604029061,0.00096119282551434,0.00563674023538132,1517.16700166668,704.677679272106,"Sipa1l1","12"
"ENSMUSG00000045427",8101.37488966446,0.304174986241763,0.0921253754373538,3.30175030275567,0.000960835634767005,0.00563674023538132,10657.3601526375,8954.26226095543,"Hnrnph2","X"
"ENSMUSG00000029810",2498.555014798,1.64182738532024,0.497291320463485,3.30154040048401,0.000961554860296753,0.00563675059730348,675.624481499728,325.260948500168,"Tmem176b","6"
"ENSMUSG00000030579",33449.4182178672,-0.574389265999927,0.174013845598622,-3.3008250810387,0.000964009633398335,0.00564902424125481,31054.1198756728,47183.5260554963,"Tyrobp","7"
"ENSMUSG00000039621",17063.5318577116,0.63172360738691,0.191399239871706,3.3005544212733,0.000964939973382514,0.00565235897549338,15544.0842322072,9959.04937489277,"Prex1","2"
"ENSMUSG00000027313",236.543079379342,1.60000638082417,0.485031815212818,3.29876583481876,0.000971108823054799,0.00568636551104617,346.698753177595,112.156233097511,"Chac1","2"
"ENSMUSG00000005610",48312.9899469794,0.589424011923777,0.178732429669313,3.29780114898185,0.000974451174299054,0.00569527944455846,44611.7477388807,31271.1757070339,"Eif4g2","7"
"ENSMUSG00000016498",42.6394630439814,1.74818948548783,0.530106098100411,3.29781055481594,0.000974418534500695,0.00569527944455846,55.3700388818321,14.3588922332513,"Pdcd1lg2","19"
"ENSMUSG00000022964",1546.38053862033,-0.541251460469203,0.164122345012918,-3.29785356422125,0.000974269297656727,0.00569527944455846,1223.35971951724,1909.58996753184,"Tmem50b","16"
"ENSMUSG00000024782",2246.66937913759,-0.608879908000642,0.184619254009108,-3.29803037753908,0.00097365600159449,0.00569527944455846,1747.09352004898,2768.98920557716,"Ak3","19"
"ENSMUSG00000038005",520.269113027943,-0.620716405393174,0.188212151130347,-3.2979613785047,0.000973895289638794,0.00569527944455846,382.257328719238,567.021840168144,"2700029M09Rik","8"
"ENSMUSG00000027131",1288.87569525024,0.389492520501251,0.118133851164605,3.29704412970117,0.000977081478683048,0.00570852009539768,1443.84108215329,1061.59374218172,"Tmem85","2"
"ENSMUSG00000025465",1145.98859591894,-0.446677734310055,0.135564065809633,-3.29495675452304,0.000984368272479941,0.00574894587204971,643.674347494638,914.872533383201,"Echs1","7"
"ENSMUSG00000005947",9.41917507669099,-2.0998421264383,0.63742756989271,-3.29424428063528,0.00098686693559105,0.00576138808740954,4.49242172766702,20.8553763858172,"Itgae","11"
"ENSMUSG00000037722",524.73829020447,0.791005089385845,0.240148839035585,3.29381184003407,0.000988386377757391,0.00576380665911001,799.660069685326,432.007971498147,"Gnpnat1","14"
"ENSMUSG00000043340",14.4553902426537,1.36298340671165,0.413794742172561,3.29386352169563,0.000988204672919,0.00576380665911001,76.4624328692114,28.7932706229258,"6530409C15Rik","6"
"ENSMUSG00000085040",83.4640203649636,0.941235773974238,0.285755960078489,3.29384476780714,0.000988270605154552,0.00576380665911001,39.6862202388966,19.3446586125823,"A230028O05Rik","16"
"ENSMUSG00000057897",208.000386765241,-1.81662394360935,0.551555735060532,-3.29363621504176,0.000989004079640008,0.00576525999629194,312.941006570477,775.529050227198,"Camk2b","11"
"ENSMUSG00000026770",438.55022675503,1.67176429485813,0.50802268741283,3.29072763142095,0.000999286161149084,0.00581869418583497,153.448036963251,40.8472302739974,"Il2ra","2"
"ENSMUSG00000030231",205.537017582294,0.781058027613254,0.237338244452109,3.29090673699181,0.000998650159928248,0.00581869418583497,299.955465504304,158.452406150451,"Plekha5","6"
"ENSMUSG00000039853",1618.70919286945,0.670867426185938,0.203865942038091,3.29072830645047,0.000999283763425459,0.00581869418583497,2123.03727448755,1304.63364681002,"Trim14","4"
"ENSMUSG00000040219",534.381190306275,-0.948382487444884,0.28832092098496,-3.28932941877761,0.00100426409848798,0.00584333063776231,477.012072892979,731.280844381424,"Ttc12","9"
"ENSMUSG00000049625",627.982002196482,-1.30068046487197,0.395418663910311,-3.28937549889398,0.00100409967823478,0.00584333063776231,280.340648907872,563.322878748386,"Tifab","13"
"ENSMUSG00000030822",1575.83321327737,-0.434988140932488,0.132269678645714,-3.2886459344746,0.0010067057937077,0.00585536016667313,1340.26543368222,1795.4273162286,"Prr14","7"
"ENSMUSG00000024181",963.909870477286,-0.380265688982127,0.115723891447513,-3.28597391796661,0.00101630419931287,0.00590899126809705,858.590212713143,1082.74089329906,"Mrpl28","17"
"ENSMUSG00000035049",636.45470221293,1.02234045142716,0.311199930866643,3.28515642204706,0.00101925768360188,0.00592396200506501,1407.47519896348,808.248693911237,"Rrp12","19"
"ENSMUSG00000003762",678.987670213212,0.500015316829934,0.152223727637384,3.28473966963306,0.00102076639996756,0.00592625891431276,775.768374384896,498.425869041006,"Adck4","7"
"ENSMUSG00000029279",55.4071892923056,-0.937299057758781,0.285338736852228,-3.28486439695775,0.00102031464872237,0.00592625891431276,53.474772394823,95.039715350115,"Brdt","5"
"ENSMUSG00000087477",215.1617016056,1.3613026671813,0.414433231258761,3.28473337682552,0.00102078919686008,0.00592625891431276,334.029785049705,105.374439604109,"Gm13822","5"
"ENSMUSG00000078773",56.6238384738687,-1.52583410868091,0.464741115890122,-3.28319155872075,0.00102638894968414,0.00595655842238802,14.7754737502377,37.6424391558263,"Rad54b","4"
"ENSMUSG00000009566",156.085904755532,0.676194866900462,0.206052303462737,3.28166613785391,0.00103195711521865,0.00598443329307302,186.657306159812,121.194905738337,"Fpgs","2"
"ENSMUSG00000018166",347.215094696421,0.610430290410342,0.186008232904652,3.28173802244145,0.00103169409220332,0.00598443329307302,395.778175396489,271.620648265852,"Erbb3","10"
"ENSMUSG00000044072",178.177292326457,-0.657996752999841,0.20052225976787,-3.28141500979271,0.00103287647054869,0.00598754548284726,151.880066909925,227.154170098408,"Eml6","11"
"ENSMUSG00000038990",930.188379410514,0.398672044762701,0.121500672983235,3.28123322261523,0.00103354244853094,0.00598918709248706,1223.31207135905,941.894508529993,"Cables2","2"
"ENSMUSG00000024276",1050.58085647107,0.60172808991133,0.18347491080939,3.27962056096301,0.00103946786338417,0.0060212936654975,1070.25594228923,734.026883657856,"Zfp397","18"
"ENSMUSG00000033192",3141.19592994163,-0.768516680446536,0.234463210962608,-3.27777085919505,0.00104630293505653,0.00605864386450571,1702.67666971754,3215.15810575824,"Lpcat2","8"
"ENSMUSG00000053226",50.3878008658699,1.02534031840651,0.312892388957089,3.27697430360675,0.00104925918130383,0.0060735142991786,64.402073445307,31.2434751629458,"Dand5","8"
"ENSMUSG00000019039",478.891360070087,-0.527903083374267,0.161124787063145,-3.27636171315703,0.00105153793526552,0.00608445360028266,405.599681666879,582.465831577635,"Dalrd3","9"
"ENSMUSG00000027654",44.1905397258427,-1.85648819383455,0.566867345219852,-3.27499583366288,0.00105663531947796,0.00611168806231136,7.51846486075319,25.8604430359478,"Fam83d","2"
"ENSMUSG00000038372",237.80425129635,-0.910591460186545,0.278118097402552,-3.27411796891643,0.001059923518628,0.00612844174887421,156.161789840675,261.898898658574,"Gmds","13"
"ENSMUSG00000022708",1231.59675723657,-0.820335406432806,0.250578856288769,-3.27376147605784,0.00106126152704608,0.00613391128635499,958.929619567885,1748.55562708978,"Zbtb20","16"
"ENSMUSG00000028920",2225.96250512973,0.715182709610091,0.2184967058222,3.2731967601931,0.00106338424796574,0.00614391061435452,2204.80754648344,1251.7108411314,"Fbxo42","4"
"ENSMUSG00000046667",91.8643786296132,0.623948817659356,0.190631323672057,3.27306554683917,0.00106387803030613,0.00614449452276474,84.7863232773697,59.9545553504727,"Rbm12b","4"
"ENSMUSG00000019907",5023.58113315459,0.300520184935134,0.0918387910880011,3.2722576307344,0.00106692305861054,0.00615766101904473,6252.44676815272,5180.34073155911,"Ppp1r12a","10"
"ENSMUSG00000028879",4870.30379697611,0.293285446560251,0.0896348946391813,3.27200079545862,0.00106789275603425,0.00615766101904473,5357.4919568727,4541.77765483038,"Stx12","4"
"ENSMUSG00000029629",906.26032057619,-0.465942896498498,0.142395276330351,-3.27217944658171,0.00106721816142594,0.00615766101904473,646.889982349102,964.395008463555,"Phf14","6"
"ENSMUSG00000030590",274.142663569807,-0.585414991980741,0.178923807310354,-3.27186751042751,0.00106839630316249,0.00615766101904473,187.331965166562,281.33041148886,"Fam98c","7"
"ENSMUSG00000041025",1220.00737769002,0.701077475164158,0.214274589972384,3.27186473792582,0.00106840677992815,0.00615766101904473,560.78610098152,296.410882552135,"Iffo2","4"
"ENSMUSG00000041264",1171.20759181228,0.660297403798625,0.201812560844176,3.27183501877496,0.00106851908901358,0.00615766101904473,1630.31288093846,1033.96242520034,"Uspl1","5"
"ENSMUSG00000036622",11426.5583740571,-0.828091706567942,0.253184979910117,-3.27069839159464,0.00107282262403785,0.00618018511623571,5502.80286717381,10371.6076564777,"Atp13a2","4"
"ENSMUSG00000092220",28.8337094254619,-1.48234311336935,0.453266776979971,-3.27035465349109,0.00107412725063619,0.00618542324749866,11.8701284802242,34.9768574529347,"Gm20528","1"
"ENSMUSG00000052155",782.638826849926,-0.685768974689326,0.209774516682883,-3.26907665207975,0.00107899067028101,0.00621114349787224,708.345873417739,1323.46488854695,"Acvr2a","2"
"ENSMUSG00000088705",22.2279599449523,-1.92539005180722,0.589019036135394,-3.26880785456422,0.00108001616516992,0.00621476017662693,6.30885223077174,28.0819184371717,"","1"
"ENSMUSG00000022684",4499.49611572687,0.766808379223684,0.234613916080207,3.26838404147151,0.00108163489457408,0.00622178660312723,5854.14413723639,3253.88354260309,"Bfar","16"
"ENSMUSG00000032479",7477.530579123,0.638297075521644,0.195300668226151,3.26827901470629,0.00108203638499168,0.00622180862902603,12891.0705808099,8184.23912892553,"Mtap4","9"
"ENSMUSG00000033209",125.10094850486,-1.10019083883341,0.336788827114846,-3.26670824640581,0.00108805750007099,0.00625413212568358,61.6217302107619,121.620076154114,"Ttc28","5"
"ENSMUSG00000087058",8.35941672978291,-2.35722366290684,0.721641120276694,-3.26647636432223,0.00108894897764826,0.00625695765856947,3.91268527562051,18.5857936850357,"Gm12301","11"
"ENSMUSG00000047248",1319.55417873284,0.5440816862969,0.166594655859008,3.26590119887979,0.0010911631350542,0.00626737827131353,1682.86038801549,1187.21635607552,"C2cd3","7"
"ENSMUSG00000025736",626.360925551211,-0.515085248560806,0.157742639230987,-3.26535203843365,0.00109328106847764,0.00627576119842079,546.764331778222,757.452921275359,"Jmjd8","17"
"ENSMUSG00000071645",754.861040943894,0.441287061366416,0.135148103083508,3.26521091527081,0.00109382594836338,0.00627576119842079,1025.36588322985,742.412072276595,"Tut1","19"
"ENSMUSG00000073902",5356.96459506693,-0.954487221702875,0.292313051359673,-3.2652911570768,0.00109351610204882,0.00627576119842079,9094.67201304673,16739.5964847525,"Gm1966","7"
"ENSMUSG00000029502",7406.68155066972,0.682010281442385,0.208913377019489,3.26456013096165,0.0010963418930231,0.00628789049055698,10459.9104557418,6427.30167070692,"Golga3","5"
"ENSMUSG00000053617",1474.46581184568,-0.829652592797923,0.254194940669132,-3.26384384604187,0.00109911725051096,0.00630149816837466,444.548064103967,875.077549965441,"Sh3pxd2a","19"
"ENSMUSG00000034738",1048.22674715246,-0.803333042541641,0.246218081349594,-3.26268906872451,0.00110360529913806,0.00632491154223959,695.573054161664,1236.19478781651,"Nostrin","2"
"ENSMUSG00000057182",4.42096882765689,4.74602876435154,1.45518669165643,3.26145696051492,0.00110841257730135,0.0063501366475492,3.48508172205999,0,"Scn3a","2"
"ENSMUSG00000073274",2894.26168428528,-1.15269152434938,0.353766639227316,-3.25833868017359,0.00112066572188052,0.00641798531645044,1744.20226011042,4013.09377107855,"Gm14636","X"
"ENSMUSG00000028583",2617.26797046051,2.07010987362815,0.635499345456114,3.25745398233634,0.00112416483964056,0.00643566889170006,2463.72489039778,402.838253532837,"Pdpn","4"
"ENSMUSG00000086985",58.1531669018986,1.10684838215483,0.339880331089367,3.25658262897185,0.00112762104898728,0.00645309397675752,78.5831291692881,39.0703719358974,"Gm16973","14"
"ENSMUSG00000043664",255.448583786083,-1.08968771545028,0.334667286285269,-3.25603296200704,0.00112980634460832,0.00646323585657834,48.0381894566073,108.746252645726,"Tmem221","8"
"ENSMUSG00000021254",2228.08894324919,-0.451266025807802,0.13861356019457,-3.25556911729536,0.00113165348433992,0.00647143655554912,1724.63146646278,2321.20889085789,"1700020O03Rik","12"
"ENSMUSG00000075706",5701.29674925791,-0.703978187525464,0.216245681530736,-3.25545547334043,0.00113210646713178,0.00647166159471823,2541.37965969664,3601.45341355587,"Gpx4","10"
"ENSMUSG00000023764",1410.86351657356,0.948398160228566,0.291385452070336,3.25478898651274,0.00113476644774656,0.00648449811593964,3187.21104657124,1709.06388118957,"Sfi1","11"
"ENSMUSG00000029759",1197.90088478321,-0.484001723265355,0.148709660892357,-3.25467572423354,0.00113521905681215,0.00648471608721536,763.698634663589,1119.4891953219,"Pon3","6"
"ENSMUSG00000029145",618.797934019228,0.467992625756372,0.143836763219435,3.25363707637394,0.00113937740177985,0.00650609446286404,803.541115979444,552.144479126799,"Eif2b4","5"
"ENSMUSG00000024456",9147.13466386512,0.450063930338132,0.138331733545484,3.25351182120586,0.00113987982537902,0.00650658874421022,11461.4485126497,8685.30981840993,"Diap1","18"
"ENSMUSG00000019779",12.3101925068455,-2.70825640526768,0.832490300726322,-3.25319874946869,0.00114113651469593,0.00650942136719962,2.52152715679218,11.519067400201,"Frk","10"
"ENSMUSG00000032121",116.317164476285,-0.759836965267744,0.233567387104035,-3.2531809114656,0.00114120815609284,0.00650942136719962,62.3652830758161,94.1394236826939,"Tmem218","9"
"ENSMUSG00000031530",2255.68705027085,-2.04147010656035,0.627591053362409,-3.25286680812748,0.00114247034646789,0.00651313388121563,213.190614925904,1136.12330570917,"Dusp4","8"
"ENSMUSG00000040738",1549.55233476964,0.496982211986804,0.152785419138397,3.25281178524388,0.00114269158276473,0.00651313388121563,2518.26952346843,1690.33670008389,"Ints8","4"
"ENSMUSG00000029033",441.985109621023,-0.527104033793656,0.162109669727989,-3.25152740535532,0.00114786708855258,0.00654025071649439,302.910592334034,431.435082710711,"Acap3","4"
"ENSMUSG00000078763",5805.51924121504,1.1507895856877,0.353974895272927,3.25104859428068,0.00114980203183244,0.00654889064071726,4788.10602949696,1760.09092713867,"Slfn1","11"
"ENSMUSG00000039841",4048.85603920665,-0.536787403230305,0.165119790077644,-3.25089683664141,0.0011504159348151,0.00655000280790285,2321.51909900996,3349.81823996491,"Zfp800","6"
"ENSMUSG00000054027",552.880851431522,-0.80290367630657,0.24699586717159,-3.25067656192314,0.00115130754796523,0.00655269476008147,524.724414176108,1021.05615296756,"Nt5dc3","10"
"ENSMUSG00000043445",262.97116883014,0.791689844409929,0.243579362414579,3.25023366742562,0.00115310219988468,0.00656052255250753,350.513798894954,194.074280889272,"Pgp","17"
"ENSMUSG00000023156",578.000984019325,0.634645850657419,0.195268051529177,3.25012640668763,0.00115353721965025,0.00656061190063534,915.061924090858,626.846874815761,"Rpp14","14"
"ENSMUSG00000059288",1332.59120987125,-0.692007124761542,0.212960314662909,-3.24946516846065,0.00115622236985855,0.00657349389491527,1778.49463278216,2623.1416676672,"Cdyl","13"
"ENSMUSG00000028019",164.023920902647,-1.69028206824187,0.520337063243345,-3.24843680691524,0.00116040981120514,0.00659490443375067,25.3336877036511,97.2479525032299,"Pdgfc","3"
"ENSMUSG00000028788",17462.7280800934,-0.381027446900484,0.117328497896838,-3.24752684753115,0.00116412680777127,0.006613626737251,18229.4754891275,24956.6584067842,"Ptp4a2","4"
"ENSMUSG00000027014",1429.8507071413,-0.296868621753465,0.0914247278421068,-3.24713705756024,0.00116572238307099,0.00661788548821799,1386.66228495514,1704.47300050953,"Cwc22","2"
"ENSMUSG00000027132",802.748040890064,-0.537286277982683,0.165464511934003,-3.24713904935086,0.00116571422469441,0.00661788548821799,587.397269832816,875.097683118536,"2410042D21Rik","2"
"ENSMUSG00000002546",3483.13382397539,0.273451712598169,0.0842215603953993,3.24681365809873,0.00116704772764811,0.00662300643699033,3383.88027866324,2743.10601266445,"Golga2","2"
"ENSMUSG00000020143",19424.0098874744,-0.565075312970255,0.174192173639475,-3.24397647244352,0.00117873482161365,0.00668690537308453,16575.8520121111,25634.0553710213,"Dock2","11"
"ENSMUSG00000006717",605.164117457474,-0.716117196988379,0.220759961677863,-3.24387262774284,0.00117916462901638,0.00668691909590079,401.256802386122,649.279181263359,"Acot13","13"
"ENSMUSG00000033543",626.102055979714,-0.447046783362789,0.137826243977544,-3.24355340798249,0.00118048676868611,0.0066919912981387,511.596126403113,674.714154964153,"Gtf2a2","9"
"ENSMUSG00000021275",1170.40238968809,0.542140975350761,0.167176311058666,3.24292940738782,0.0011830752017782,0.00670423564180434,1060.95318269761,685.195387990038,"Tecpr2","12"
