"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_WT2","baseMean_WTUT","mgi_symbol","chromosome_name"
"ENSMUSG00000056708",5694.27069833083,0.0698055921614028,0.19266841928118,0.362309466293635,0.717120784968415,0.847325336973642,4834.45385542681,4422.09200062654,"Ier5","1"
"ENSMUSG00000047045",6028.47314301019,0.0516177183052036,0.142559771412373,0.362077729178538,0.717293945682933,0.847356108915387,6528.91020257974,6241.88806743459,"Tmem164","X"
"ENSMUSG00000050552",1001.5468463682,-0.0537932876384843,0.148564544247622,-0.362086983209289,0.717287030523336,0.847356108915387,1003.66975260824,1201.30372103606,"0910001L09Rik","5"
"ENSMUSG00000036733",3.17396882865174,-0.319393748503138,0.882557369833104,-0.36189573552996,0.717429946818777,0.847436236661353,2.80939704928332,3.23868432576871,"Rbm42","7"
"ENSMUSG00000038843",1859.17229825041,-0.161514260798412,0.446464231716352,-0.361763046901874,0.71752910869556,0.847436236661353,3034.03462000768,3933.15696779435,"Gcnt1","19"
"ENSMUSG00000042073",270.263450684152,0.123836286624006,0.342284825807869,0.361793095360638,0.717506652235375,0.847436236661353,470.699968394048,580.443988384995,"Abhd14b","9"
"ENSMUSG00000024646",4402.40031381603,-0.0540579503824564,0.149543885285038,-0.36148552834119,0.717736521368578,0.847615310466599,5945.79767375602,6925.48747697106,"Cyb5","18"
"ENSMUSG00000001918",918.674691304149,0.090565681263106,0.250782735129816,0.36113204210898,0.718000741123314,0.847698160442881,1191.86664311182,1220.59473339039,"Slc1a5","7"
"ENSMUSG00000021302",1190.76534134624,0.0628208594249294,0.174063790079156,0.360907109952974,0.718168888343493,0.847698160442881,1123.00117142872,1135.94729696925,"Ggps1","13"
"ENSMUSG00000022450",1642.21732037611,0.0785319299586662,0.217618691358078,0.360869415529417,0.718197068009252,0.847698160442881,1622.74656297356,1633.98413426257,"Ndufa6","15"
"ENSMUSG00000027540",8629.92303388467,0.0782286179659967,0.216541910404789,0.361263174504008,0.717902719877175,0.847698160442881,5277.51362524384,3922.36036439028,"Ptpn1","2"
"ENSMUSG00000054181",12.7852165772627,0.188958991302962,0.523457972509035,0.360982163280932,0.718112780981591,0.847698160442881,12.0258230078071,9.40243183067869,"A930012O16Rik","2"
"ENSMUSG00000090311",11.9987130684392,0.237017255460881,0.656667229599734,0.360939673516756,0.718144544723859,0.847698160442881,10.0793060875621,8.34948777190321,"Gm17327","7"
"ERCC_00044",732.710440494208,0.139655499547845,0.386997579755047,0.360869180722632,0.718197243547737,0.847698160442881,716.254850448106,685.523960705229,NA,NA
"ENSMUSG00000003418",10.2725165415267,-0.254835036139354,0.706584713374904,-0.360657443213241,0.718355541796866,0.847819136682963,22.2137217281507,23.0113296606816,"St8sia6","2"
"ENSMUSG00000054426",35.0974883246019,0.105496371046795,0.292649112797223,0.36048758200027,0.718482541415963,0.847903157661389,42.9532838283527,38.8075546605445,"A930005H10Rik","3"
"ENSMUSG00000083754",2.89135204692147,-0.374596058083503,1.04013693308077,-0.360141098897421,0.718741619495912,0.848143023301078,2.80939704928332,3.41554895719386,"Gm7803","X"
"ENSMUSG00000032743",1419.88766572655,0.0396170615190102,0.110110855866533,0.359792512802102,0.719002302685587,0.848318861901229,1655.4910721894,1585.70715204517,"D430042O09Rik","7"
"ENSMUSG00000074934",38.6569216619847,0.279281330466526,0.77608138772468,0.359860879134501,0.718951173703086,0.848318861901229,39.8899206658643,40.4747033983886,"Grem1","2"
"ENSMUSG00000027939",20.724593832028,0.180686738016424,0.502376055514518,0.359664311292404,0.7190981838642,0.848345663561833,15.6704818550737,14.7317706834915,"Nup210l","3"
"ENSMUSG00000086351",16.6848411227857,0.177006483175662,0.49221405068325,0.359612820743245,0.719136694597041,0.848345663561833,16.5931651032711,12.3407665558531,"6230400D17Rik","14"
"ENSMUSG00000026581",425.292633200949,0.184544956993821,0.513575353594784,0.359333748596177,0.719345430214586,0.848521036879436,31.9518511053779,26.4901948200937,"Sell","1"
"ENSMUSG00000074627",17.3585891153964,0.30094467923539,0.837668308430803,0.359264730689343,0.719397056278813,0.848521036879436,2.20379723299153,1.83877586500122,"4922505G16Rik","2"
"ENSMUSG00000035539",111.093560839503,-0.114385894543704,0.318576674744921,-0.359052948980935,0.719555479042069,0.848642011573215,130.453364279583,160.502710548878,"E230008N13Rik","4"
"ENSMUSG00000023959",5549.82490751849,-0.168906981280537,0.470676357414171,-0.35886013524981,0.719699723335684,0.848746246731278,66.9597117269495,71.0476100143505,"Clic5","17"
"ENSMUSG00000000673",16.2601612932312,-0.267826662366939,0.746530586190761,-0.358761807380925,0.719773286431608,0.848767117413491,7.33745790741233,11.1660524553022,"Haao","17"
"ENSMUSG00000017405",145.791923202411,-0.09573571088824,0.267046433458319,-0.358498369172875,0.719970388106274,0.848867771728902,90.4409574981964,96.0944885538229,"Nek8","11"
"ENSMUSG00000086605",5.73675752330692,-0.213796435272292,0.596260297006252,-0.358562252670079,0.719922589440636,0.848867771728902,9.21702891528783,11.172700350237,"Gm14290","2"
"ENSMUSG00000057808",8.29497125665578,-0.185712433132247,0.519185087631401,-0.357699859946852,0.720567937924463,0.849506377037818,8.23961927378575,9.31729368929525,"Gm10031","1"
"ENSMUSG00000013928",2.40342826463827,0.383621964226597,1.07606538223388,0.356504326373002,0.721462912681055,0.850429516049598,2.32069222853227,1.64853378022293,"Thap8","7"
"ENSMUSG00000090099",11.715754938541,0.202822848456762,0.568914098975268,0.356508739758933,0.721459608124226,0.850429516049598,11.2375881971333,9.65266617020784,"Gm8837","6"
"ENSMUSG00000042082",4296.3850923786,0.0813171833394522,0.228170353789615,0.356388031963306,0.721549990892587,0.850466176232047,1212.79187634207,1074.57941936812,"Arsb","13"
"ENSMUSG00000028459",7823.97648047149,-0.0662230282870783,0.185960622448561,-0.356113178236949,0.721755808515253,0.850576791713639,12055.6299694577,14001.3270781831,"Cd72","4"
"ENSMUSG00000032911",29.1945789818032,0.215478706830481,0.604977842898559,0.356176196136511,0.721708617291674,0.850576791713639,31.8829318136112,28.4324434912092,"Cspg4","9"
"ENSMUSG00000075736",1070.4328220021,0.13229346968239,0.371688057367675,0.355926070423955,0.721895931240906,0.850675939140859,1360.87932139334,1308.43428867448,"","12"
"ENSMUSG00000025153",3731.70188051671,0.189989310724188,0.533996137661628,0.355787799432693,0.721999486671641,0.850731983946195,4390.86396556172,3654.06170290248,"Fasn","11"
"ENSMUSG00000087687",656.730937663224,0.0549673867599636,0.154536961523369,0.355690873032024,0.72207208089451,0.850751541297425,595.149003901541,621.38366546517,"2900053A13Rik","8"
"ENSMUSG00000030157",3714.91093359724,0.0989110798616837,0.278213881022112,0.3555217284569,0.722198769803898,0.850834825498653,4197.29879480696,3880.48864261923,"Clec2d","6"
"ENSMUSG00000011306",860.083937088964,0.0692445030673926,0.194852708828222,0.355368439493634,0.722313589476299,0.850904114516043,830.896588580386,753.83288465709,"Sugp1","8"
"ENSMUSG00000059890",2682.82307802648,0.0765314374703051,0.215418267018078,0.355269023976887,0.722388059088481,0.850925863058714,2922.55572731868,2508.56670292211,"Ube4a","9"
"ENSMUSG00000028127",1980.42519814691,-0.0582605127026693,0.16418215817968,-0.354852886261303,0.72269980571166,0.851227083353535,2433.4075576902,2490.09115676317,"Abcd3","3"
"ENSMUSG00000011254",365.600585317688,0.0980602510731623,0.276555542289462,0.35457705986064,0.722906464480478,0.851359921684809,317.790490616753,312.860303147197,"Thg1l","11"
"ENSMUSG00000025357",1360.78039569451,0.147364684559112,0.415723087287709,0.354477990434833,0.722980695687317,0.851359921684809,633.802649456947,582.24339152482,"Dgka","10"
"ENSMUSG00000061979",405.421827291456,-0.0761485968542409,0.214814395075607,-0.354485540074906,0.722975038765611,0.851359921684809,315.756552246294,334.039213486319,"Wbscr16","5"
"ENSMUSG00000022184",878.822975456432,-0.125482283989154,0.354140453308288,-0.354329144882861,0.723092228285277,0.85142526732839,442.1303305347,504.707107610632,"Fbxo4","15"
"ENSMUSG00000064797",70.9996501665128,-0.103866127309564,0.293352294381999,-0.354066183557135,0.723289284220398,0.851591296897125,66.1072885906631,64.9690601971005,"","9"
"ENSMUSG00000030034",250.255993193176,-0.0837378874203251,0.236678504547961,-0.35380436250541,0.723485503894495,0.851624332584571,275.551850546131,298.440758531529,"Ino80b","6"
"ENSMUSG00000033629",2506.09139989029,0.0530611660997255,0.14992673762391,0.353913964517984,0.723403361338108,0.851624332584571,1904.1122305213,1896.74166632725,"Ptplad1","9"
"ENSMUSG00000040242",3442.25886967375,-0.0249898509946936,0.0706218756175999,-0.35385425232838,0.723448112967125,0.851624332584571,3826.65721614636,3866.98726459889,"Fgfr1op2","6"
"ENSMUSG00000084315",6.15939378946043,-0.266047799828027,0.752172677880856,-0.353705748230021,0.723559414280496,0.85164535026058,4.52448946152381,4.50512491636133,"Vmn1r-ps128","13"
"ENSMUSG00000026603",930.717263201314,0.0720298592811402,0.20373881442223,0.353540190588646,0.723683503828282,0.851725422082507,837.759964277493,835.26062259843,"Smyd2","1"
"ENSMUSG00000025006",64.0527972417006,-0.146489048199065,0.414733198271177,-0.353212737272318,0.723928959576706,0.851882323820687,19.8472547698164,24.2625609046039,"Sorbs1","19"
"ENSMUSG00000030727",923.328291972344,-0.0825692853220067,0.233726094506801,-0.353273713387634,0.723883250335391,0.851882323820687,619.040506058672,610.633900966682,"Rabep2","7"
"ENSMUSG00000005413",16815.857063775,0.107957899496857,0.305843017631569,0.352984679306649,0.724099926332765,0.852017517098335,7838.05831006136,7356.43573454004,"Hmox1","8"
"ENSMUSG00000079043",149.757722294873,-0.0661560807257651,0.187524633837908,-0.352786081336646,0.72424881921409,0.852126718060843,164.207518394331,158.634138249223,"Fastkd5","2"
"ENSMUSG00000034807",5849.01731205406,0.0559335814301862,0.158615686907091,0.352635874300057,0.724361439371322,0.852193228153051,7786.3094745173,7144.09716075792,"Glt25d1","8"
"ENSMUSG00000086564",34.6622465457039,0.183465307518707,0.520962312926575,0.35216617971474,0.724713638972044,0.852541565381515,43.1511067816406,46.548238584614,"Cd101","3"
"ENSMUSG00000031433",692.029764148638,-0.0569595459638893,0.1617945335584,-0.352048642875376,0.724801782866493,0.852579241800142,634.302671179448,637.031733852814,"Rbm41","X"
"ENSMUSG00000078923",12.7726406731815,0.193154454193054,0.548792425406801,0.351962682520399,0.72486624905358,0.852589062620658,9.93358684743815,7.7388409721489,"Ube2v1","2"
"ENSMUSG00000033287",99.2478484768333,0.0923698705179759,0.262615346871885,0.351730664708784,0.725040261137992,0.852727720039442,42.0692788607263,36.6434951229564,"Kctd17","15"
"ENSMUSG00000061991",53.3129707112753,0.241968895036052,0.688124200520662,0.351635496692266,0.72511164073532,0.852745658154014,125.0622883858,113.200588334599,"Hist1h2af","13"
"ENSMUSG00000050390",982.317598457883,-0.118009533718007,0.335710892650339,-0.351521312836638,0.725197286080601,0.852780368995555,2757.18251056805,2987.26218420869,"C77080","4"
"ENSMUSG00000021461",189.04643946255,0.0708485048519431,0.201779886811976,0.351117774775845,0.725499993504208,0.85287228422388,229.813233344435,202.123717759994,"Fancc","13"
"ENSMUSG00000039047",2853.28779126836,-0.0407315470441422,0.115987684637456,-0.351171309018342,0.725459833206097,0.85287228422388,2540.79621959396,2628.22061052965,"Pigk","3"
"ENSMUSG00000041498",141.339637511973,-0.1699203774156,0.483655859378194,-0.351324964064441,0.725344568514536,0.85287228422388,246.124168828025,329.095623097493,"Kif14","1"
"ENSMUSG00000091266",2.38486664168605,0.434457085545784,1.23717958912321,0.351167356271764,0.72546279845024,0.85287228422388,2.60206581970803,1.66023160862236,"Gm17321","10"
