"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FL8","baseMean_WT8","mgi_symbol","chromosome_name"
"ENSMUSG00000026109",0.193627177878439,-0.844337766675097,6.76452511461292,-0.124818483540128,0.900667254080502,NA,0.265944301228551,0.588734139576537,"Tmeff2","1"
"ENSMUSG00000026114",0.0649299500318667,0.0792507987864597,6.77390856123724,0.0116994196290103,0.990665426655308,NA,0.318310448442434,0,"Cnga3","1"
"ENSMUSG00000026115",0.14083074987328,0,6.77331935436643,0,1,NA,0,0,"Vwa3b","1"
"ENSMUSG00000026117",0.461211255918884,-0.0243152083681837,3.0834203157529,-0.00788579106259361,0.993708114272394,NA,0.520045970066185,0.540548852637582,"Zap70","1"
"ENSMUSG00000026125",0.705512828728929,0.246287083661102,2.24302940723257,0.109801094389114,0.912567123097184,NA,0.265944301228551,0,"Prss39","1"
"ENSMUSG00000026149",0.0914913959738979,0,6.77390282596506,0,1,NA,0,0,"Tm4sf20","1"
"ENSMUSG00000026163",0.0425510881965682,0,6.77384153491941,0,1,NA,0,0,"Sphkap","1"
"ENSMUSG00000026173",0.590603198131081,0.442644811499104,3.14440024895415,0.140772413323123,0.888049736989328,NA,0.467679822852302,0.272897829105519,"Plcd4","1"
"ENSMUSG00000026185",0.499692388817785,-2.22010811101034,3.33222534109859,-0.666253894545559,0.50524882983654,NA,0.265944301228551,0.818693487316556,"Igfbp5","1"
"ENSMUSG00000026188",0.0969342802325986,-1.80828621021058,6.77083631508114,-0.267069845741635,0.789415384193861,NA,0,0.540548852637582,"Tmem169","1"
"ENSMUSG00000026208",0.179198363758017,0,6.77368414814339,0,1,NA,0,0,"Des","1"
"ENSMUSG00000026220",0.811769084397774,-0.834593238268892,2.15542923072823,-0.387205122010393,0.698604358524734,NA,0.520045970066185,0.545795658211037,"Slc16a14","1"
"ENSMUSG00000026224",0.244394521712459,-1.75863515206592,6.76738970693227,-0.259869052651783,0.794964783744586,NA,0,0.272897829105519,"4933407L21Rik","1"
"ENSMUSG00000026227",0.0644707654315823,-1.80903742329696,6.77120626748299,-0.267166196366577,0.78934120182471,NA,0,0.272897829105519,"2810459M11Rik","1"
"ENSMUSG00000026237",0.324140709569006,0,5.75937235697633,0,1,NA,0,0,"Nmur1","1"
"ENSMUSG00000026241",0.163761644618817,0.213355907748723,6.77381985194481,0.0314971334360874,0.974873078198909,NA,0.318310448442434,0,"Nppc","1"
"ENSMUSG00000026251",0.0464611542321855,0,6.77390856123724,0,1,NA,0,0,"Chrnd","1"
"ENSMUSG00000026253",0.242379506348291,1.1037681650697,6.74326983888443,0.16368441296905,0.869979588689441,NA,0.403471043247502,0,"Chrng","1"
"ENSMUSG00000026259",0.0952475792807977,0,6.77362726761527,0,1,NA,0,0,"Ngef","1"
"ENSMUSG00000026278",0.95836632311607,1.31278845540963,2.52359463877356,0.520205755409128,0.602920174327425,NA,0.90256519811342,0,"Bok","1"
"ENSMUSG00000026295",0.0929223084643711,0,6.77358840426105,0,1,NA,0,0,"Spp2","1"
"ENSMUSG00000026308",0.459285996590475,1.60544879687155,4.38793041246134,0.365878363137258,0.714455842316825,NA,0.669415344476053,0,"Klhl30","1"
"ENSMUSG00000026322",0.284579561681932,0,6.77287139361293,0,1,NA,0,0,"Htr4","18"
"ENSMUSG00000026327",0.0456129248001054,0,6.77390856123724,0,1,NA,0,0,"Serpinb11","1"
"ENSMUSG00000026331",0.0458802075257989,0,6.77387500512624,0,1,NA,0,0,"Slco6c1","1"
"ENSMUSG00000026344",0.355789339773478,0.252699400450172,4.05836620347153,0.062266288398029,0.950350774324664,NA,0.265944301228551,0,"Lypd1","1"
"ENSMUSG00000026347",0.487417406543848,-0.858422637981304,3.02321292785144,-0.283943823497531,0.776453431717072,NA,0.201735521623751,0.588734139576537,"Tmem163","1"
"ENSMUSG00000026348",0.0254914829669565,0,6.77390856123724,0,1,NA,0,0,"Acmsd","1"
"ENSMUSG00000026354",0.935069332501421,-3.58071950699169,3.40335792949781,-1.05211370098826,0.292747386865317,NA,0,1.89979119259172,"Lct","1"
"ENSMUSG00000026368",0.0575767801270881,0,6.77390856123724,0,1,NA,0,0,"F13b","1"
"ENSMUSG00000026387",0.45808075163438,0,4.4833887375537,0,1,NA,0,0,"Sctr","1"
"ENSMUSG00000026394",0.0425510881965682,0,6.77384153491941,0,1,NA,0,0,"Atp6v1g3","1"
"ENSMUSG00000026398",0.139723123828243,0,6.77355544300317,0,1,NA,0,0,"Nr5a2","1"
"ENSMUSG00000026401",0.0785990271294736,1.74190973974093,6.71879537311327,0.259259233688164,0.795435231067455,NA,0.785990271294736,0,"Daf2","1"
"ENSMUSG00000026407",0.214453974095592,-1.88184348347952,6.75920130547777,-0.278412107944535,0.780696026007,NA,0,0.540548852637582,"Cacna1s","1"
"ENSMUSG00000026414",0.0303783701847527,0,6.77386643105966,0,1,NA,0,0,"Tnnt2","1"
"ENSMUSG00000026415",0.0268469471373773,0,6.77390856123724,0,1,NA,0,0,"Fcamr","1"
"ENSMUSG00000026416",0.622639224472461,-1.59769520259691,4.15422897554785,-0.384594881986786,0.70053758659337,NA,0.838356418508619,1.36448914552759,"Il20","1"
"ENSMUSG00000026418",0.0493521945679289,0,6.77390856123724,0,1,NA,0,0,"Tnni1","1"
"ENSMUSG00000026420",0.0912358677847886,-1.7749160455801,6.77221187647867,-0.262088085540377,0.793253532175415,NA,0,0.540548852637582,"Il24","1"
"ENSMUSG00000026450",0.252705251064681,-1.62216904629065,6.77371911047651,-0.239479821916698,0.810733541095092,NA,0,0.540548852637582,"Chit1","1"
"ENSMUSG00000026452",0.502308532278222,-2.57615430708814,6.7475071070379,-0.381793492948101,0.702614545698155,NA,0,0.818693487316556,"Syt2","1"
"ENSMUSG00000026494",0.983371210846749,-2.38212195625041,2.30024251816251,-1.03559600235253,0.30039065777553,NA,0,0.861631968682055,"Kif26b","1"
"ENSMUSG00000026514",0.110938042806668,0,6.77390856123724,0,1,NA,0,0,"Cnih3","1"
"ENSMUSG00000026527",0.0690949752663933,0,6.77390856123724,0,1,NA,0,0,"Rgs7","1"
"ENSMUSG00000026567",0.223361969277634,-1.76802435063584,6.76898981958035,-0.261194712617465,0.79394235535596,NA,0,0.272897829105519,"Adcy10","1"
"ENSMUSG00000026572",0.168285309619696,0,6.77354390076401,0,1,NA,0,0,"Tbx19","1"
"ENSMUSG00000026573",0.255840279187181,-2.23137839449809,6.75759123577709,-0.330203221331941,0.741246412955159,NA,0,0.545795658211037,"Xcl1","1"
"ENSMUSG00000026574",0.189592317600463,2.05363828290182,6.70744711616777,0.306172862392264,0.759473033533686,NA,1.10430071973717,0,"Dpt","1"
"ENSMUSG00000026614",0.0488144590756385,-1.71953033538528,6.76975515261204,-0.254001850380337,0.799494128575347,NA,0,0.272897829105519,"Slc30a10","1"
"ENSMUSG00000026616",0.0711946743519044,0,6.77379591791463,0,1,NA,0,0,"Cr2","1"
"ENSMUSG00000026638",1.06373521584686,-0.811759903155389,1.87545800096783,-0.432832888145978,0.665136178665778,NA,0.520045970066185,0.861631968682055,"Irf6","1"
"ENSMUSG00000026644",0.349915913036084,1.92967262247273,5.68882596565544,0.339204017511266,0.734456042959925,NA,0.850199050899537,0,"Acbd7","2"
"ENSMUSG00000026645",0.301676177433183,-3.25553093263226,6.72972758380388,-0.483753746654946,0.6285606444119,NA,0,1.63214016905966,"Olah","2"
"ENSMUSG00000026668",0.0244778749394648,0,6.77390856123724,0,1,NA,0,0,"Ucma","2"
"ENSMUSG00000026678",0.126238689094876,0.103487880499165,6.75961891639512,0.0153097211217278,0.987785087059248,NA,0.265944301228551,0,"Rgs5","1"
"ENSMUSG00000026692",0.0880465232800573,-1.78535535195857,6.76737620069118,-0.263817955292071,0.79192019826741,NA,0,0.272897829105519,"Fmo4","1"
"ENSMUSG00000026697",0.135374778015535,0,6.77378175690478,0,1,NA,0,0,"Myoc","1"
"ENSMUSG00000026729",0.565774296907744,-1.3383319708502,4.28522866597394,-0.312312848431398,0.7548027764353,NA,0.636620896884868,0.813446681743101,"4930562F07Rik","1"
"ENSMUSG00000026734",0.269730273773119,1.05751343399624,6.74094211611343,0.156879174421092,0.875340073018469,NA,0.520045970066185,0,"4921504E06Rik","2"
"ENSMUSG00000026765",0.219963597594549,-0.769259700264807,6.77351890696152,-0.113568694622554,0.909579704821756,NA,0.265944301228551,0.540548852637582,"Lypd6b","2"
"ENSMUSG00000026774",0.293509736752741,-2.06630652144865,6.69358871748863,-0.308699355257654,0.757550234320455,NA,0.520045970066185,1.72326393736411,"4931423N10Rik","2"
"ENSMUSG00000026818",0.101424502154222,-1.64965228083916,6.77380732804181,-0.243533983319842,0.807591762500384,NA,0,0.588734139576537,"Cel","2"
"ENSMUSG00000026824",0.0645740284952599,0,6.77388339122527,0,1,NA,0,0,"Kcnj3","2"
"ENSMUSG00000026828",0.494111851902235,1.84724370437473,3.63544194903627,0.508120809043429,0.611368622755216,NA,1.11614335212809,0,"Galnt5","2"
"ENSMUSG00000026834",0.340229407081486,1.07952808472802,6.7445089415992,0.160060294096378,0.872833578572355,NA,0.403471043247502,0,"Acvr1c","2"
