"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_WT8","baseMean_WTUT","mgi_symbol","chromosome_name"
"ENSMUSG00000021109",22664.4060190622,3.24998007914106,0.18334514423822,17.7260221024363,2.64069991326904e-70,6.70146576497216e-68,48555.1789403165,4714.47978095522,"Hif1a","12"
"ENSMUSG00000018500",1470.82605086362,6.52623473570096,0.368498136491299,17.7103602146847,3.48832864076717e-70,8.72236057043592e-68,7146.9113726072,66.7776402420045,"Adora2b","11"
"ENSMUSG00000021125",807.42425498082,8.60046224609796,0.485682477181623,17.7079936999287,3.63811082858071e-70,8.83697120262255e-68,3241.25307262339,9.11210043353011,"Arg2","12"
"ENSMUSG00000037752",1186.49440331323,4.04055573806621,0.228171462731325,17.7084184397943,3.61076379609143e-70,8.83697120262255e-68,4941.51171103589,288.705525757562,"Xkr8","4"
"ENSMUSG00000029490",1438.9148153261,3.63152799922703,0.206998939062514,17.5437034396118,6.64521261489703e-69,1.59138802945203e-66,3875.01572057873,324.363341356745,"Mfsd7a","5"
"ENSMUSG00000003283",23900.5460556079,3.43871147841851,0.196476877868102,17.5018634036264,1.38657673627926e-68,3.27443947874392e-66,70865.8082582138,7140.73191929979,"Hck","2"
"ENSMUSG00000034343",5223.11261080902,1.9075738270534,0.10903537595045,17.4949993103181,1.56414373981542e-68,3.64316931617557e-66,6485.79625034113,1716.61692333432,"Ube2f","1"
"ENSMUSG00000025225",12417.4836281342,3.1112638269543,0.178392749097747,17.4405285118934,4.06299278332575e-68,9.33554949930915e-66,21717.0983739253,2412.26065650465,"Nfkb2","19"
"ENSMUSG00000020826",74513.3817165803,11.5894483632324,0.666290535777998,17.3939861680609,9.16337614308559e-68,2.07739846081179e-65,192585.129050722,60.0382688176585,"Nos2","11"
"ENSMUSG00000025321",701.719616686264,9.02636355068002,0.523979477310026,17.2265593244587,1.67842776830179e-66,3.75504044005727e-64,5663.77908313201,11.8135076676485,"Itgb8","12"
"ENSMUSG00000060477",10388.0928147588,3.03390033917999,0.17691986085803,17.1484440721698,6.4557949353423e-66,1.42555689981331e-63,19402.9803139632,2463.1741105089,"Irak2","6"
"ENSMUSG00000020400",13413.3286795707,3.22815731839613,0.189115706957786,17.0697472479994,2.49276709847800e-65,5.43391268915658e-63,28561.7691460263,2955.58544799909,"Tnip1","11"
"ENSMUSG00000040943",8473.83761873218,3.01950614396559,0.176933455736865,17.0657727301511,2.66835129635105e-65,5.7430350749186e-63,19553.5247752518,2211.28515312002,"Tet2","3"
"ENSMUSG00000029275",283.331407328185,7.40540674776886,0.436178552836442,16.9779249796029,1.19641872326691e-64,2.54283844396341e-62,1147.29991952185,5.15086520131393,"Gfi1","5"
"ENSMUSG00000021036",8019.58121026933,1.86509903342278,0.110463894843871,16.8842411003061,5.87671275561569e-64,1.23360181461399e-61,18204.5721506771,5057.04661986509,"Sptlc2","12"
"ENSMUSG00000028270",109859.56277836,4.72088919319186,0.280105211379787,16.8539855789792,9.807648350368e-64,2.03365176708911e-61,140362.976975111,5295.43643862225,"Gbp2","3"
"ENSMUSG00000028599",56592.9559457274,4.47394069389109,0.265498901476579,16.8510704526804,1.03032724068449e-63,2.11068121365765e-61,223116.70688455,10109.5159433247,"Tnfrsf1b","4"
"ENSMUSG00000021686",6378.71725440732,1.23396132615908,0.0732582629956077,16.8439883188749,1.1613816498035e-63,2.35083002281059e-61,12573.9744334764,5331.30963961837,"Ap3b1","13"
"ENSMUSG00000037242",71283.96772657,3.28613664916751,0.195412601907888,16.8164008722247,1.85065616293486e-63,3.70196549863311e-61,148120.402598486,16368.7837765874,"Clic4","4"
"ENSMUSG00000031596",7503.1299484252,9.03060136333704,0.538637851940685,16.7656270921181,4.35396227878268e-63,8.60818844490023e-61,24570.1389682179,60.4907829095323,"Slc7a2","8"
"ENSMUSG00000036067",30612.7091058933,3.5322511753183,0.210759448262075,16.759633812127,4.81581105412995e-63,9.41186613257144e-61,55359.3429516347,5441.46647242998,"Slc2a6","2"
"ENSMUSG00000024679",16921.8753580688,2.74852634260366,0.164087661151232,16.7503535812511,5.62907249442485e-63,1.08762635934893e-60,65046.4426491777,10405.322889582,"Ms4a6d","19"
"ENSMUSG00000043953",26530.9259499124,4.09466669064243,0.245144719439819,16.7030589114836,1.24514411290608e-62,2.37878487098225e-60,22435.5499422817,1404.06302520254,"Ccrl2","9"
"ENSMUSG00000044350",21378.0925479651,2.5828849679426,0.15602199216459,16.5546211281412,1.48271889353222e-61,2.80118548296981e-59,28898.3352046939,4929.32911929844,"9030625A04Rik","14"
"ENSMUSG00000044701",11318.9245728553,8.29794324542727,0.501671943618465,16.5405766676442,1.87221502238274e-61,3.49816176105206e-59,22302.3674523493,65.2492785420868,"Il27","7"
"ENSMUSG00000074141",881.419327897658,5.56412012636138,0.336413673064983,16.5395183723302,1.90539628963851e-61,3.52146229486126e-59,1314.59744664068,19.9711443346997,"Il4i1","7"
"ENSMUSG00000026827",5549.63166266928,3.56262041822586,0.21607258801144,16.4880721382262,4.46985290612798e-61,8.17214074869828e-59,16497.531531703,1204.2663718278,"Gpd2","2"
"ENSMUSG00000057135",1490.13396856127,5.6391943298954,0.344115443025449,16.3875072862637,2.34880750132125e-60,4.24859297286863e-58,4327.18078655083,99.6885222211191,"A430084P05Rik","11"
"ENSMUSG00000032724",1815.67885895322,6.07116164277624,0.372727548209045,16.2884704174622,1.19172650465109e-59,2.13293955353501e-57,3406.75293772118,50.4707760912741,"Abtb2","2"
"ENSMUSG00000079197",18041.086960811,2.2711982135967,0.139469313084201,16.2845730245012,1.2701253615954e-59,2.24957724200068e-57,31598.3571392958,6929.71706088062,"Psme2","14"
"ENSMUSG00000064289",13012.8980466295,2.4710188956784,0.152280339346585,16.2267756053159,3.26147888804226e-59,5.71700263230748e-57,17647.2640803717,3454.43391882795,"Tank","2"
"ENSMUSG00000020077",22138.2113181127,3.8178790250305,0.236079734793852,16.1719896388579,7.94892147788702e-59,1.3791378764134e-56,30486.1856923343,2222.09630367058,"Srgn","10"
"ENSMUSG00000053338",908.318580900704,9.75642175727427,0.605278517782685,16.1188964594596,1.87935332621808e-58,3.22774187936222e-56,4920.13641115664,7.91233529506319,"Tarm1","7"
"ENSMUSG00000003541",7045.11492449025,3.83062070095708,0.238129919920855,16.0862637598426,3.18486408756173e-58,5.4088980741965e-56,16297.0070501749,1116.94016419445,"Ier3","17"
"ENSMUSG00000025245",2104.43534298748,2.81563022328456,0.175039117516607,16.0857199421005,3.21295480499821e-58,5.4088980741965e-56,5442.79951649497,819.422784242961,"Lztfl1","9"
"ENSMUSG00000023903",783.04120356005,5.20813251920558,0.324051406386048,16.0719330839782,4.01371986863234e-58,6.69071362023095e-56,1011.31610264978,19.952787552762,"Mmp25","17"
"ENSMUSG00000052102",3762.8263748164,-3.14939810229923,0.196426656716967,-16.0334557179641,7.46154537302054e-58,1.23173452405309e-55,915.847160053736,8208.95971096175,"Gnpda1","18"
"ENSMUSG00000021067",5095.02114018106,1.77248205925168,0.110553563651129,16.032789904856,7.54193530639413e-58,1.23303390398672e-55,7797.53199429611,2274.19709642158,"Sav1","12"
"ENSMUSG00000025076",2982.59351163703,3.5009016171426,0.218487789558232,16.023328462525,8.782079062996e-58,1.42211133626782e-55,8277.41441975748,759.322457345388,"Casp7","19"
"ENSMUSG00000025888",13154.7927013157,2.8545303556505,0.178270351281994,16.0123673685654,1.04747267848121e-57,1.68020546719019e-55,31131.7480479987,4634.90223472984,"Casp1","9"
"ENSMUSG00000039470",855.929504558036,6.50443028044489,0.406306359442023,16.0086844059674,1.11134915363506e-57,1.76600651021093e-55,2192.52147573208,27.860013368084,"Zdhhc2","8"
"ENSMUSG00000075010",25177.1432369671,6.55845886807603,0.410710300342899,15.9685765431265,2.11559014452383e-57,3.33068326179061e-55,65428.3671403464,783.939084805683,"AW112010","19"
"ENSMUSG00000037411",22406.710380504,10.6050236568743,0.664173997997836,15.9672370325297,2.16150821188967e-57,3.3717545070422e-55,52457.0069147069,43.661405267335,"Serpine1","5"
"ENSMUSG00000037580",4332.4642853825,2.77888048904984,0.17501772417662,15.8777089698956,9.04211982476038e-57,1.39766512164001e-54,8180.98169817328,1268.95513414306,"Gch1","14"
"ENSMUSG00000024737",18514.7090137207,3.5162715176864,0.221542921324079,15.8717394203839,9.94462005735702e-57,1.52331869220938e-54,50837.3186250656,4400.74564157981,"Slc15a3","19"
"ENSMUSG00000039285",8124.48618324325,1.87599125577104,0.11850837682897,15.8300308043072,1.93126623487976e-56,2.93190355282684e-54,17005.7491462347,4826.15616264467,"Azi2","9"
"ENSMUSG00000044162",54167.5243632392,5.04468354277694,0.319382337453989,15.7951237472663,3.36132970506037e-56,5.0577600862957e-54,98615.0351214895,2921.32064285449,"Tnip3","6"
"ENSMUSG00000031652",8128.89835384001,2.62072493543707,0.166012331383402,15.7863269167912,3.86436619250742e-56,5.76366827817576e-54,14253.7738554608,2241.60514624457,"N4bp1","8"
"ENSMUSG00000037318",497.693813894309,-3.0209863349529,0.191579646967408,-15.7688271315525,5.09878517195325e-56,7.53866471988879e-54,106.593384191784,1093.99262539927,"Traf3ip3","1"
"ENSMUSG00000027368",4094.43171966303,5.74972185372421,0.365247389895841,15.7419929964835,7.79494017419143e-56,1.14256351536015e-53,6157.84964168016,102.572291893244,"Dusp2","2"
"ENSMUSG00000022867",22554.6331498248,2.09488274229442,0.133570715572394,15.6836978323966,1.95531872340739e-55,2.84156275676033e-53,41080.0025004773,9941.73421511676,"Usp25","16"
"ENSMUSG00000020806",9370.50478803534,2.91753253124,0.186547878348999,15.6395910640259,3.91232355068719e-55,5.63739299426562e-53,14216.1608442178,1772.63224038019,"Rhbdf2","11"
"ENSMUSG00000042608",4615.42442247943,3.17483764436693,0.203183458445689,15.6254730018564,4.88284670687893e-55,6.97672626529936e-53,7497.84698966197,755.573237649442,"Stk40","4"
"ENSMUSG00000012519",6083.15820937958,2.83980837165268,0.182175337632872,15.5883250090393,8.73951275187594e-55,1.23831612766789e-52,11740.7572621859,1899.75977111293,"Mlkl","8"
"ENSMUSG00000026159",9711.73084924418,2.3231107659068,0.149066485489972,15.5843934890589,9.29412730071509e-55,1.30601691317404e-52,17716.4055377616,3687.69690088765,"Agfg1","1"
"ENSMUSG00000038024",6399.0128826572,-1.8853398106769,0.121180292977926,-15.5581387397729,1.40114505069816e-54,1.95275977844433e-52,4255.57111715837,15258.3468134993,"Dennd4c","4"
"ENSMUSG00000062585",543.447719347854,-4.31820845879777,0.279087096437389,-15.4726195296045,5.31014853077966e-54,7.34052483486557e-52,92.3110827490225,1750.54802454197,"Cnr2","4"
"ENSMUSG00000063193",1822.35897278345,-3.34613657554333,0.216294120856315,-15.4703075714489,5.50434287080099e-54,7.54760821227655e-52,854.603111573816,8381.91446562221,"Cd300lb","11"
"ENSMUSG00000045551",2549.60011486218,8.1556996158625,0.527401859887198,15.4639189509246,6.07851591421554e-54,8.26824048715255e-52,13592.4042403083,57.5806598427745,"Fpr1","17"
"ENSMUSG00000001248",8684.96694007831,3.02572335069121,0.19631269793578,15.4127745301581,1.34318863932457e-53,1.81255844717744e-51,18110.4926242348,2017.71544054292,"Gramd1a","7"
"ENSMUSG00000062345",2175.6594325303,8.98229162469137,0.58446544992764,15.368387687935,2.66724429447066e-53,3.57095706605391e-51,5218.87582973346,13.7673946208869,"Serpinb2","1"
"ENSMUSG00000025278",6753.24213659817,5.04746714787082,0.328867864070576,15.3480096394813,3.65220753528335e-53,4.85144411893928e-51,25543.4842380887,836.832074396242,"Flnb","14"
"ENSMUSG00000020349",13038.1052562113,1.49365384269597,0.0973316531171496,15.3460235684911,3.76572493316118e-53,4.96345899523562e-51,20243.1108520513,7217.41403758034,"Ppp2ca","11"
"ENSMUSG00000017002",264.926633738692,6.85678920568995,0.446982941166445,15.3401585926221,4.12186743458019e-53,5.39108553770516e-51,1409.2997333153,19.4621252625094,"Slpi","2"
"ENSMUSG00000038467",15952.5017389554,1.76667965440902,0.115208503369444,15.3346289791105,4.48829865305299e-53,5.82553755708854e-51,29314.7030107587,8376.12101015079,"Chmp4b","2"
"ENSMUSG00000045664",2237.36729206328,4.14724809195499,0.271808099259831,15.2580004173845,1.45643387742523e-52,1.87604130438343e-50,3426.06728264569,226.019873743935,"Cdc42ep2","19"
"ENSMUSG00000042364",6871.61849640646,2.56449528832976,0.168151664650239,15.2510847493779,1.61920580684607e-52,2.07002679201532e-50,15051.3791721819,2509.31833698937,"Snx18","13"
"ENSMUSG00000022661",527.789885200318,8.81808341927688,0.582022640374955,15.1507567018287,7.48992442293827e-52,9.50381977337459e-50,2083.94863709365,4.50348059384762,"Cd200","16"
"ENSMUSG00000028894",7745.63496840917,3.11476426943291,0.205694225478168,15.1426918387823,8.46756404789309e-52,1.06647401115797e-49,16921.7226288333,2050.91119183474,"Inpp5b","4"
"ENSMUSG00000003863",208.616413303908,3.89824030777399,0.257497901327236,15.1389206967555,8.96732974843265e-52,1.12111402729853e-49,387.139680117267,22.659138813025,"Ppfia3","7"
"ENSMUSG00000045502",4212.45110639025,4.53407826006188,0.300220549966022,15.1024913536899,1.55928728365122e-51,1.93522348057822e-49,5745.97195252515,254.760186652766,"Niacr1","5"
"ENSMUSG00000018930",52899.6770170114,4.2340331233374,0.280754840246148,15.0808909282749,2.16329987274983e-51,2.66540490843227e-49,83597.1282954216,5544.87721438784,"Ccl4","11"
"ENSMUSG00000027035",13862.1123452759,2.64286741105018,0.175661624144072,15.0452178950742,3.7110966775591e-51,4.53955228838399e-49,35381.5029568244,5340.67421843573,"Lass6","2"
"ENSMUSG00000021024",5791.15072555313,2.4514378871229,0.163606119383808,14.9837787018956,9.37327512322665e-51,1.13838426371588e-48,15764.9009959556,3015.78555029249,"Psma6","12"
"ENSMUSG00000027611",10383.1184551324,5.90135553365818,0.394090561267154,14.9746178002412,1.07584530018143e-50,1.29734735028261e-48,10224.5462853069,214.951120863091,"Procr","2"
"ENSMUSG00000068417",878.195163193986,5.1192700830511,0.342175603562395,14.9609441168637,1.32138038723454e-50,1.58221343127809e-48,3100.66618805407,106.826606572433,"Pnp2","14"
"ENSMUSG00000033352",3639.27716159465,1.9088767631613,0.127643386992732,14.9547642704748,1.44994223347689e-50,1.72401173397256e-48,7137.54995759367,1790.34803209366,"Map2k4","11"
"ENSMUSG00000026820",516.665761888187,2.08586584152647,0.13950597941037,14.951802426982,1.51590002951016e-50,1.7899200140112e-48,1362.66821091856,323.545607735002,"Ptges2","2"
"ENSMUSG00000027646",1767.79160094963,5.05280942493062,0.338619961368179,14.9217707205298,2.37876033953935e-50,2.78938358987501e-48,5227.01220988533,140.699178237234,"Src","2"
"ENSMUSG00000034731",1615.68096314879,3.61267371356206,0.242268462616981,14.9118613068247,2.75951477401657e-50,3.2137006645619e-48,4393.06713027796,327.132936087717,"Dgkh","14"
"ENSMUSG00000020184",29194.3493888958,3.08708762593077,0.207689543586993,14.8639530551893,5.64910989686072e-50,6.53413711403557e-48,41438.2316685249,5109.16420373907,"Mdm2","10"
"ENSMUSG00000038332",3449.68245519665,-5.53597613961501,0.373976236561109,-14.8030158026108,1.40059375867861e-49,1.6090740323522e-47,136.163257724152,5714.43584074906,"Sesn1","10"
"ENSMUSG00000040624",528.659938108957,3.96729941998655,0.268665400480249,14.7666927445621,2.40214520942274e-49,2.74118624132985e-47,2424.80139120675,142.312252322625,"Plekhg1","10"
