"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FL8","baseMean_FL2","mgi_symbol","chromosome_name"
"ENSMUSG00000004207",308117.145081991,-1.08818270398557,0.198606889626264,-5.47907832418756,4.27547083249394e-08,4.90730358866902e-07,132527.296328099,261447.863793295,"Psap","10"
"ENSMUSG00000029471",2092.21065785483,-0.99405097093811,0.181436635902068,-5.47877756879629,4.2827433737267e-08,4.91224432283788e-07,1558.24602588211,3038.96762190365,"Camkk2","5"
"ENSMUSG00000038485",2077.06260999146,-1.17399303728272,0.2143286387615,-5.47753694544344,4.31286977006189e-08,4.94241920025118e-07,1109.76272765826,2629.78144675857,"Socs7","11"
"ENSMUSG00000040351",7185.81805503767,0.663293935452059,0.121095420129239,5.47744856695783,4.31502371117331e-08,4.94241920025118e-07,6169.25156157959,3828.14557698246,"Ankib1","5"
"ENSMUSG00000025917",2271.20259660655,0.551609296547077,0.100711138799332,5.47714287737492,4.32248195640827e-08,4.9463283357334e-07,2752.02250926657,1927.55778260421,"Cops5","1"
"ENSMUSG00000026516",1419.44635822832,0.450699542612365,0.0822888007132221,5.47704594921805,4.32484942805703e-08,4.9463283357334e-07,1551.14683764693,1137.66134989998,"Nvl","1"
"ENSMUSG00000026520",450.729889822469,0.851487137394679,0.155467634408205,5.47694149097918,4.32740222955831e-08,4.9463283357334e-07,791.721889187431,444.767842733179,"Pycr2","1"
"ENSMUSG00000013465",2152.06300606979,0.699022609273772,0.127646836517669,5.47622352691063,4.34498775719475e-08,4.96300154377711e-07,2688.0285299053,1626.9597945864,"Cobra1","2"
"ENSMUSG00000070705",60.633247801286,1.71823138026187,0.31378044946101,5.47590324130558,4.3528550361714e-08,4.96855887611537e-07,98.8454864832847,30.3706531572528,"Eid2b","7"
"ENSMUSG00000023992",12070.8297694933,-1.49903423041705,0.273838725382581,-5.47414989725338,4.39616834656777e-08,5.01454047581276e-07,7906.28343042954,21735.6038075806,"Trem2","17"
"ENSMUSG00000038195",119.629689358476,-1.31691324702722,0.240763236472042,-5.46974391241887,4.50686295598733e-08,5.13726506780621e-07,48.2869309806903,116.137071762969,"Rilp","11"
"ENSMUSG00000027961",27.9456910066613,-4.27824330082675,0.782212360385398,-5.46941408432723,4.51525730395152e-08,5.14329137217492e-07,4.9791524794154,81.471913451253,"Lrrc39","3"
"ENSMUSG00000045381",26.528063043789,2.09843349066081,0.383799318256125,5.46752792630142,4.5635532718808e-08,5.19472972509622e-07,67.9021559920589,16.6252405452924,"Olfr433","1"
"ENSMUSG00000036698",5787.70220226336,-1.17985321511566,0.215897418534145,-5.46487875179969,4.63223316274747e-08,5.26928461007789e-07,3498.03559317968,7531.58032168294,"Eif2c2","15"
"ENSMUSG00000041238",3537.50179328444,-0.78580296706897,0.143900959594341,-5.46072082690873,4.74205237885425e-08,5.39050198642972e-07,1885.67204972621,3175.32647114384,"Rbbp8","18"
"ENSMUSG00000026807",54.6261493078879,-2.2319222684144,0.408840911308674,-5.45914610470404,4.78429942853645e-08,5.43351335809444e-07,24.8885046113582,101.887954628474,"Ak8","2"
"ENSMUSG00000039182",217.305725623878,0.775574673785208,0.142070943888834,5.4590661014547,4.78645548673898e-08,5.43351335809444e-07,303.220677322448,183.143479783006,"AW209491","13"
"ENSMUSG00000031229",4854.4916275565,-0.84230804973623,0.154313206095822,-5.45843140095989,4.80359384041869e-08,5.44923109340437e-07,3263.67315799428,5555.17286293747,"Atrx","X"
"ENSMUSG00000020205",335.722908479517,-2.37158593683766,0.434994811341824,-5.45198672490382,4.98101752546385e-08,5.64663157972275e-07,47.2855984503987,232.013629287677,"Phlda1","10"
"ENSMUSG00000044456",959.418304228492,1.45333532407609,0.266638538689814,5.45058239224297,5.02051363985483e-08,5.68751001048853e-07,1703.20189370441,636.054430608849,"Rin3","12"
"ENSMUSG00000032530",27.9563817973612,-3.28730472875358,0.603271805401499,-5.44912707559035,5.06176388770743e-08,5.73031833826578e-07,8.89999465307973,90.5819362866511,"Lyzl4","9"
"ENSMUSG00000042770",573.497696520542,-1.58655810115048,0.291220664989483,-5.44795851354772,5.09512382510539e-08,5.76414179284479e-07,375.140678715368,1129.12668344224,"Hebp1","6"
"ENSMUSG00000033991",1644.48261413735,0.747758122168693,0.137268726468697,5.44740336276968,5.11104675859038e-08,5.77820593588999e-07,2268.77415770989,1389.20381371649,"Ttc37","13"
"ENSMUSG00000026181",1491.92891358078,0.676068226928832,0.124131872464034,5.44637097232798,5.14078630493766e-08,5.80786035037701e-07,2345.64142560814,1452.91031869699,"Ppm1f","16"
"ENSMUSG00000040483",8392.67346070719,1.45832937891252,0.267830806255621,5.44496504827259,5.18155589612135e-08,5.84992712392254e-07,6811.23619516793,2622.64144316958,"Xaf1","11"
"ENSMUSG00000040624",528.659938108957,1.37466197560996,0.252608750885281,5.44186205265013,5.2726500210398e-08,5.94871373539398e-07,382.139502142236,142.400594169183,"Plekhg1","10"
"ENSMUSG00000034640",16713.1663795737,-1.66235075625885,0.305529061786731,-5.4408924196521,5.3014322966464e-08,5.97711212137565e-07,4910.06812257196,15924.4478088012,"Tiparp","3"
"ENSMUSG00000033728",728.940959687566,0.732068131647,0.13455564043093,5.44063503620113,5.30909792295966e-08,5.98168003559601e-07,1131.09783517894,670.322216282752,"Lrrc14","15"
"ENSMUSG00000069808",125.691658084767,2.04496587761539,0.375940370704717,5.43960169476347,5.33998211331504e-08,6.01238394268553e-07,229.544012367946,56.2484987073324,"Fam57a","11"
"ENSMUSG00000028292",526.988832851393,0.7033592808687,0.129355156982308,5.43742744608858,5.40553503768033e-08,6.08205373274284e-07,747.202453448691,478.179696922958,"Rars2","4"
"ENSMUSG00000024845",1914.6207352778,0.947699075724168,0.174313755058695,5.4367429317615,5.42633386423265e-08,6.10130786595888e-07,2739.64163176151,1474.84688193558,"Tmem134","19"
"ENSMUSG00000058446",5296.53821010718,-0.862398329802278,0.158688429643978,-5.43453818112065,5.4938532975908e-08,6.17303231014429e-07,3818.45942013698,6666.89949655727,"Znrf2","6"
"ENSMUSG00000029600",93.5226959664848,1.01208115385829,0.186297180903556,5.4326165803992,5.55336486782072e-08,6.23454933585543e-07,132.958093521586,68.4610664820728,"1110008J03Rik","5"
"ENSMUSG00000035041",49.2279198734152,1.47959405889082,0.27235831433153,5.43252759704546,5.55613574429748e-08,6.23454933585543e-07,84.5590851686404,31.1776617766108,"Creb3l3","10"
"ENSMUSG00000025630",6495.30424541303,-0.711275088370318,0.130991450128385,-5.42993521846803,5.63745118271403e-08,6.3215077591531e-07,6157.27341460274,9503.32433694791,"Hprt","X"
"ENSMUSG00000055723",143.198807122977,1.6236868500885,0.29908434241918,5.42885942124254,5.67153337842435e-08,6.35541969846319e-07,433.095405783801,118.679889153825,"Rras2","7"
"ENSMUSG00000030105",7412.16551907624,-0.712436295449099,0.131235026415422,-5.42870539145468,5.67642948809076e-08,6.35660246667051e-07,6087.37507366221,9372.37271925109,"Arl8b","6"
"ENSMUSG00000061878",98.3980502706504,-3.33249360114573,0.614313052793384,-5.42474815729915,5.80363087419287e-08,6.4946514265562e-07,14.61412459058,152.256324734951,"Sphk1","11"
"ENSMUSG00000022262",19.3420021766282,5.23665883559363,0.965589260826666,5.42327783462545,5.8515931769789e-08,6.54218768715796e-07,30.6836547969308,0.821309088071177,"Dnahc5","15"
"ENSMUSG00000061371",96.8601310222789,1.15294206737674,0.212594268486241,5.42320390660655,5.85401484181073e-08,6.54218768715796e-07,137.596299977097,59.1808455250346,"Zfp873","10"
"ENSMUSG00000074283",71.9380270841539,1.32925162060472,0.245126300110289,5.4227213481648,5.86984591387506e-08,6.55545342243901e-07,109.556960484246,44.4707409722924,"Zfp109","7"
"ENSMUSG00000037816",2462.25081137977,0.748084707778183,0.137972139854428,5.42199830029074,5.89364428492695e-08,6.57759315979945e-07,1856.75764276508,1117.00328267167,"Fbxw17","13"
"ENSMUSG00000034748",459.932618309222,0.715817878775211,0.132064487380928,5.42021472214933,5.95274935977189e-08,6.63908050226311e-07,461.771720633954,291.862732324477,"Sirt6","10"
"ENSMUSG00000032258",177.543262204505,1.24865963783159,0.230403783626415,5.41944068008975,5.97857828194231e-08,6.66339724878297e-07,218.176272373144,105.279956784456,"Lca5","9"
"ENSMUSG00000030107",20969.4818409644,1.49527545908313,0.27595665377744,5.41851569300836,6.00958651034942e-08,6.68894864376552e-07,15971.4156788299,6531.50724383656,"Usp18","6"
"ENSMUSG00000044770",10.7055393185504,-3.66767455597902,0.676875561322668,-5.4185359400657,6.00890610559645e-08,6.68894864376552e-07,3.65216442285421,42.7457056846761,"Scml4","10"
"ENSMUSG00000039738",756.857300140383,0.793033681729752,0.14637288296285,5.41790026729901,6.03030362058763e-08,6.70749699088346e-07,785.11507396085,427.837384419916,"Slx4","16"
"ENSMUSG00000032750",294.557509460379,-1.68376007219581,0.310820911895381,-5.41713896252434,6.05602722880714e-08,6.73158540389435e-07,125.113372079992,383.416686193416,"Gab3","X"
"ENSMUSG00000032246",88.6640366539298,-1.64711517944015,0.304102560391351,-5.41631473710863,6.08399671359935e-08,6.75754680075164e-07,88.3064887137084,270.334377389937,"Calml4","9"
"ENSMUSG00000038872",1230.59645399303,-1.82163280214048,0.336329775724596,-5.41621031981458,6.08754895771898e-08,6.75754680075164e-07,463.936868590635,1678.39082494693,"Zfhx3","8"
"ENSMUSG00000021709",19731.1549380247,-1.13163742306189,0.208948137005945,-5.41587706536811,6.09889961786801e-08,6.7656090868186e-07,18039.3766767038,35033.7686536221,"Erbb2ip","13"
"ENSMUSG00000021023",353.376029182767,0.846065423386741,0.156255722082497,5.41462041908488,6.1418857810466e-08,6.80873084809794e-07,513.012550073775,282.371975348228,"1110008L16Rik","12"
"ENSMUSG00000021824",4446.27956164997,0.589919944724522,0.109008718844436,5.41167670786395,6.24373383446775e-08,6.91629920741731e-07,6130.10576924117,4219.13922608491,"Ap3m1","14"
"ENSMUSG00000038332",3449.68245519665,-1.83261722136246,0.338647652340711,-5.41157515398535,6.24727648787921e-08,6.91629920741731e-07,2618.29772774731,8187.98162727911,"Sesn1","10"
"ENSMUSG00000034731",1615.68096314879,1.21993831941712,0.225467995895377,5.4106939416058,6.2780989940672e-08,6.94276182512551e-07,1210.3882989916,523.626873689377,"Dgkh","14"
"ENSMUSG00000073792",218.191794461786,-1.04018503516946,0.192247631309615,-5.41065202251696,6.27956887935043e-08,6.94276182512551e-07,124.939712251419,265.285369219109,"Alg6","4"
"ENSMUSG00000059474",1064.11786853622,-1.10968742076647,0.205172259987161,-5.4085645926789,6.35318743204693e-08,7.01946630092181e-07,701.123990647034,1299.33797928455,"Mbtd1","11"
"ENSMUSG00000060477",10388.0928147588,0.890369949670741,0.164728959390648,5.4050602454136,6.47866134150184e-08,7.15332380675096e-07,10586.6904935398,6016.8337484772,"Irak2","6"
"ENSMUSG00000034902",6052.08762717086,-0.895635709700005,0.16578987608946,-5.40223402553677,6.58160045478391e-08,7.26213794180857e-07,4364.00695413107,7719.36320210171,"Pip5k1c","10"
"ENSMUSG00000008822",156.874045745271,-1.0141923449378,0.187780007709744,-5.40096018371378,6.62851384065315e-08,7.30902948545305e-07,76.1490754876172,165.748745282554,"Acyp1","12"
"ENSMUSG00000020737",6940.95367057291,0.945167904554362,0.17501436911516,5.40051602238693,6.64494757443564e-08,7.32227212413344e-07,9724.84728406114,5374.06458294954,"Hn1","11"
"ENSMUSG00000047669",170.368434600799,1.14381483073113,0.211886992948174,5.39823051342701,6.73013624196866e-08,7.41120990956908e-07,254.834226017556,127.302175163123,"Msl3l2","10"
"ENSMUSG00000027198",1519.37883404614,-0.825120757914435,0.15289555095171,-5.39663026673051,6.79041156526905e-08,7.47261315271065e-07,1326.58503468686,2330.91282003792,"Ext2","2"
"ENSMUSG00000063193",1822.35897278345,-1.08867880478429,0.201865980542708,-5.39307713888899,6.92612006965259e-08,7.61689124736346e-07,564.844572770089,1203.7696951881,"Cd300lb","11"
"ENSMUSG00000036435",3005.73970477514,0.504635993228347,0.0935962763785534,5.39162467518825,6.98234886090618e-08,7.67362921625885e-07,3319.43579390756,2283.62677308978,"Exoc1","5"
"ENSMUSG00000025742",1383.88635900222,-1.3668392454308,0.253525778690654,-5.39132254120235,6.99410071432644e-08,7.68144398956981e-07,838.866838609424,2220.29621276592,"Prps2","X"
"ENSMUSG00000042498",321.635774137131,2.58502872675229,0.479567385155338,5.39033471993716,7.03265704733334e-08,7.71866755904603e-07,1115.50602539391,222.88747040404,"D330045A20Rik","X"
"ENSMUSG00000038544",900.033885958407,1.03097046877973,0.191291804468643,5.38951719151525,7.06472219373639e-08,7.7487221357542e-07,1341.44927324958,641.589616751936,"1110054O05Rik","4"
"ENSMUSG00000047881",1326.49309436206,-1.28764720457623,0.238941612515178,-5.38896172592973,7.08658944531706e-08,7.76755906685051e-07,577.011780713091,1423.19156946698,"Rell1","5"
"ENSMUSG00000035967",1801.70517992143,-1.08800362121767,0.202073786404901,-5.38418980796258,7.27716810843041e-08,7.97117202929396e-07,1318.6653271568,2706.94977374412,"Ddx26b","X"
"ENSMUSG00000022575",7319.50993687912,0.766213635582771,0.142325773740071,5.38351990260109,7.30431668278851e-08,7.99561808312386e-07,6312.137224917,3752.90851623612,"Gsdmd","15"
"ENSMUSG00000041658",28.5010795377293,-2.15092039238596,0.399573340060797,-5.38304280275226,7.32371140760312e-08,8.01154973610306e-07,12.120033931828,49.9442379531313,"Rragb","X"
"ENSMUSG00000071324",68.573410231494,-3.12216102007019,0.580104258752154,-5.3820687798193,7.3634616779955e-08,8.04971296119574e-07,24.2300498467819,174.90909209746,"Armc2","10"
"ENSMUSG00000030042",1179.07759136227,0.856842543524037,0.159324371874107,5.3779753432895,7.53281294396185e-08,8.22941168551238e-07,1991.90647192379,1107.40316159287,"Pole4","6"
"ENSMUSG00000039048",1254.8279323251,0.708029830168339,0.131670306443638,5.37729309889176,7.56140267772242e-08,8.25519628753191e-07,1470.46077897503,940.030418043498,"Foxred1","9"
"ENSMUSG00000038280",3813.84758083884,-0.672450077464425,0.125060072534121,-5.37701653164286,7.57302225362849e-08,8.26243186023766e-07,2625.90757824836,4212.4774230879,"Ostm1","10"
"ENSMUSG00000024069",758.081546896527,0.571093007091952,0.10621811161289,5.37660666735714,7.59027392299846e-08,8.27579866268429e-07,1000.14736266722,679.927593715681,"Slc30a6","17"
"ENSMUSG00000021306",6796.66356963083,-1.33307698760865,0.247958473246395,-5.37621066203281,7.60697840198431e-08,8.28855164787639e-07,5263.203216479,12451.4906116494,"Gpr137b","13"
"ENSMUSG00000028238",729.154990581682,-2.15412984800859,0.400759052927423,-5.37512460984555,7.65297368146601e-08,8.33318206591736e-07,120.332205712259,531.931080035695,"Atp6v0d2","4"
"ENSMUSG00000024712",1514.37976738092,-0.666776305964792,0.124057790397621,-5.37472337551467,7.67003435392876e-08,8.34626815199703e-07,1362.03514686966,2180.98856130197,"Rfk","19"
"ENSMUSG00000019943",10829.7055074665,-0.670947782147703,0.124850278304154,-5.37401911522513,7.7000689393292e-08,8.37344553316936e-07,7398.12978929808,11024.3304305713,"Atp2b1","10"
"ENSMUSG00000043557",24.5583741619159,-1.95609506606004,0.364159017161373,-5.37154093095879,7.806664309101e-08,8.48378863952269e-07,13.7275423715902,46.3880623078328,"Mdga1","17"
"ENSMUSG00000090186",524.943401109581,2.22804996497775,0.414812336196886,5.37122397420753,7.82040037383281e-08,8.49313953984953e-07,192.59570504706,36.6260848048541,"Gm7592","1"
"ENSMUSG00000026879",18887.4738115829,-0.932385934557656,0.17359331213578,-5.37109363883999,7.82605555162267e-08,8.49370789737094e-07,12630.9474775963,25583.3773195591,"Gsn","2"
"ENSMUSG00000020775",616.668592967262,0.8661981524822,0.161419773958239,5.36612170393878,8.044766932197e-08,8.72535632338091e-07,972.913189361088,567.733086433141,"Mrpl38","11"
"ENSMUSG00000029029",523.05848944668,0.587959538712742,0.109644011068049,5.36244098501499,8.21047970272588e-08,8.89925668368148e-07,655.005929603964,443.107670109672,"Wdr8","4"
"ENSMUSG00000003038",718.753019968735,-1.00703375290465,0.187804912455471,-5.36212679284109,8.22477734705194e-08,8.9089194941791e-07,332.938668341516,676.026709279688,"Hmgn2","4"
"ENSMUSG00000026240",545.248592829047,0.69818309368683,0.130334829785282,5.3568420263182,8.46891043677553e-08,9.16736014644028e-07,623.899455364126,391.59485832362,"Cops7b","1"
"ENSMUSG00000049744",3840.22569291554,-1.34936510799823,0.251944922909012,-5.35579400615883,8.51815121641978e-08,9.21463534529175e-07,1476.32686074188,3769.97264404283,"Arhgap15","2"
"ENSMUSG00000022947",241.370266580294,-0.884295897030652,0.165175205125048,-5.35368426732804,8.61811851068987e-08,9.31668709800314e-07,196.712936864254,389.888622193345,"Cbr3","16"
"ENSMUSG00000022831",18839.4157115743,0.936053991061124,0.174869253043639,5.35287922129757,8.65656323966131e-08,9.35213956786125e-07,25488.1783109461,13011.1120446697,"Hcls1","16"
"ENSMUSG00000020752",618.514316460571,0.475064197857873,0.0887713582620625,5.35154814749407,8.72049279364117e-08,9.41506041927952e-07,657.137677923672,464.648812850608,"Recql5","11"
"ENSMUSG00000037533",4694.91769810118,-1.17027407780035,0.21868773792935,-5.35134749154715,8.73016957179664e-08,9.41936353212556e-07,1896.26398575085,3744.38759117488,"Rapgef6","11"
"ENSMUSG00000061665",7916.31472762353,0.745167285412907,0.139266673453016,5.35065042437666,8.76386700015848e-08,9.44956108922625e-07,8914.59286615248,5167.02750344328,"Cd2ap","17"
"ENSMUSG00000021076",2894.92338857728,0.431986998677581,0.0807757398632545,5.34797947265966,8.89415498232889e-08,9.58379942138837e-07,3520.2151038784,2690.71666755543,"Actr10","12"
"ENSMUSG00000056014",122.201752556103,1.71699309679419,0.3212011412529,5.3455385933461,9.01485864949703e-08,9.7075423232157e-07,167.45194679865,53.2622616269688,"A430033K04Rik","5"
"ENSMUSG00000066324",3079.60899362314,-0.531865046916479,0.0995405896473075,-5.34319767243679,9.13210821687585e-08,9.82740722350534e-07,3048.51132407117,4312.21052634971,"Impad1","4"
"ENSMUSG00000023072",190.557780701174,-1.14978743642434,0.215260357770061,-5.3413803095716,9.22415102962014e-08,9.92000803711779e-07,97.2369551357759,230.44387794019,"Ccdc123","7"
"ENSMUSG00000021275",1170.40238968809,0.878244741791822,0.164600290757933,5.33562084093398,9.52181892601444e-08,1.02334821457445e-06,1007.62107607892,563.008845676417,"Tecpr2","12"
"ENSMUSG00000034203",691.061298663781,1.10935964947955,0.207942365960493,5.3349380938097,9.55771599673631e-08,1.02653963310826e-06,1404.73323413829,668.886498262085,"Chchd4","6"
"ENSMUSG00000041264",1171.20759181228,1.05765719160567,0.198312916231152,5.3332743610753,9.64574018539726e-08,1.03532195725363e-06,1811.02614936012,842.309937137655,"Uspl1","5"
"ENSMUSG00000038014",15487.1429565397,-0.74749036711502,0.140196903997934,-5.33171807507271,9.7287896523215e-08,1.04153426607745e-06,13407.2277879647,21470.7654848951,"Fam120a","13"
"ENSMUSG00000057219",632.116179464888,1.22889229058696,0.230474128159508,5.33201839356332,9.71270977992436e-08,1.04153426607745e-06,990.322736600993,394.548980763103,"Armc7","11"
"ENSMUSG00000057667",423.804573646425,0.68299328968551,0.128098648643168,5.33177591582608,9.72569069809786e-08,1.04153426607745e-06,421.875281197812,268.095265104733,"Bloc1s3","7"
"ENSMUSG00000070034",8548.29014345393,0.996235291199374,0.186843319241066,5.33192888697309,9.71749951416422e-08,1.04153426607745e-06,6853.68340686549,3506.89643470548,"Sp110","1"
"ENSMUSG00000001930",1885.45961842848,-1.78094701785472,0.33405938069418,-5.33122887958987,9.7550377058774e-08,1.04299501983189e-06,1104.47379542137,3589.66221763588,"Vwf","6"
"ENSMUSG00000021646",262.149433937992,-1.50006324990166,0.281368275621333,-5.33131621391623,9.75034671317966e-08,1.04299501983189e-06,132.119292603138,373.304066640416,"Mccc2","13"
"ENSMUSG00000060538",1999.62475981747,0.879707334863876,0.165026639069572,5.3306989697161,9.78354765712028e-08,1.04536796173659e-06,1831.08850280789,1055.72241883929,"Tmem219","7"
"ENSMUSG00000026073",90.9895723017549,-2.88334670883339,0.540981349133504,-5.32984494465785,9.82966531505635e-08,1.04961800406128e-06,25.9276877174259,211.125858279111,"Il1r2","1"
"ENSMUSG00000019837",500.407267250605,0.755261262024115,0.141708933314899,5.3296658464418,9.83936333959672e-08,1.04997616140339e-06,761.146533471254,453.469040378033,"Gtf3c6","10"
"ENSMUSG00000050965",93.426864509896,-1.27430436141816,0.239194780291284,-5.32747562411833,9.95871388021885e-08,1.06202753499679e-06,81.6484415739279,176.140597754366,"Prkca","11"
"ENSMUSG00000054237",150.636430752997,0.907327611096392,0.170321937580294,5.32713298114434,9.97751163982325e-08,1.06334703896146e-06,222.35027365262,121.853329617137,"5730455O13Rik","19"
"ENSMUSG00000021660",9232.41455069174,0.40088842351709,0.075278450222085,5.32540750154123,1.00726964609616e-07,1.0728005091723e-06,11433.9792978889,8902.49563119204,"Btf3","13"
"ENSMUSG00000046753",260.947863604349,1.02073362929501,0.191718722374424,5.32412075697821,1.0144250302613e-07,1.07972660294886e-06,388.156013112203,201.935292705062,"Ccdc66","14"
"ENSMUSG00000020329",521.590618859953,0.900202446905631,0.169190950358421,5.32063000413795,1.03408521976789e-07,1.09994501750504e-06,835.190413261394,429.728980631102,"Polrmt","10"
"ENSMUSG00000021681",1897.21044956704,-0.525349599168004,0.0987422079777938,-5.32041575661494,1.03530381556204e-07,1.10053394035757e-06,1537.84644144399,2093.13713283361,"Aggf1","13"
"ENSMUSG00000015668",1452.1406533119,0.876065054648327,0.164738127245951,5.31792529934723,1.04957139989483e-07,1.11498435427852e-06,1623.1027680132,932.317838513906,"Pdzd11","X"
"ENSMUSG00000020307",1605.8114735754,0.754594681611153,0.141920936531449,5.31700748355716,1.0548773150787e-07,1.11918425909407e-06,2342.60326286202,1461.54432838506,"Cdc34","10"
"ENSMUSG00000049553",1226.67730655295,1.26100235224503,0.237163561482229,5.31701558352385,1.054830375631e-07,1.11918425909407e-06,1926.59446899409,792.568034790292,"Polr1a","6"
"ENSMUSG00000086502",40.4212297999645,1.6726566313677,0.314656141921492,5.31582387412935,1.06175812703267e-07,1.12576289305046e-06,115.730239469596,33.5246876436269,"B130055M24Rik","7"
"ENSMUSG00000023852",5030.52978893634,-0.653983761841252,0.123052679907672,-5.31466492507065,1.06853765799735e-07,1.13222578601243e-06,3521.77033794991,5463.91345584335,"Chd1","17"
"ENSMUSG00000027304",753.655646384682,-0.67701762642362,0.127426480627404,-5.31300576685646,1.07831624264227e-07,1.14185618246783e-06,535.468728014303,806.999069722188,"Rtf1","2"
"ENSMUSG00000028649",22827.1937476059,-0.938760029461487,0.176694933327049,-5.31288595425603,1.07902572548565e-07,1.14187690425274e-06,16735.3613561247,30303.0454634294,"Macf1","4"
"ENSMUSG00000042558",729.25060384933,0.824878515737444,0.155338362657042,5.31020477896129,1.09502127614339e-07,1.15806371510858e-06,1275.21399470128,720.824397450208,"Adprhl2","4"
"ENSMUSG00000035469",2363.66986940311,-0.885439587234718,0.166754203486168,-5.30984867981553,1.09716290442939e-07,1.15958769037106e-06,1101.77068960513,1950.19704112448,"Rcbtb1","14"
"ENSMUSG00000024309",751.986600990809,0.758463856633102,0.142906683933761,5.30740645402323,1.11196039432538e-07,1.17447712102612e-06,933.768242154202,599.31902421424,"H2-Ke2","17"
"ENSMUSG00000038506",876.396140330892,0.760834050765521,0.143370389023584,5.30677259054075,1.1158324419895e-07,1.17781522623521e-06,1330.36883529479,791.495702273879,"Dcun1d2","8"
"ENSMUSG00000030966",7735.81367353234,1.06473964593164,0.200645526500895,5.3065705699992,1.11706925363937e-07,1.17836922989071e-06,10315.0653336428,5050.97827388398,"Trim21","7"
"ENSMUSG00000001158",1041.40496947683,0.695758155991968,0.131125264687631,5.30605720910776,1.12021812742401e-07,1.1808522177318e-06,1227.47024752918,809.025602758527,"Snrnp27","6"
"ENSMUSG00000005371",2730.14593028594,-1.06207281459899,0.200166217401545,-5.30595436326007,1.12084999943004e-07,1.1808522177318e-06,1991.11604780046,4142.88823725567,"Fbxo11","17"
"ENSMUSG00000021322",13700.6498177774,1.07196870549522,0.202069267339114,5.30495665971925,1.12699769453567e-07,1.18581937967323e-06,11869.3715474602,5767.62179291508,"Aoah","13"
"ENSMUSG00000053475",69.9193473324614,-2.86512881874297,0.540075558007412,-5.30505181407163,1.12640996335548e-07,1.18581937967323e-06,40.5959693417755,325.955712814232,"Tnfaip6","2"
"ENSMUSG00000030007",6130.85149360826,0.749308598830846,0.14131993015452,5.30221461340625,1.1440623085939e-07,1.20300986464661e-06,9386.10191152066,5891.18293199209,"Cct7","6"
"ENSMUSG00000062501",12.2902889305509,-2.57556945138075,0.486018263035861,-5.29932648064032,1.16230637159052e-07,1.22141795277426e-06,6.4596234755456,35.5786419391821,"4930425F17Rik","2"
"ENSMUSG00000039005",7285.59374935646,-0.986794020826358,0.186224869701793,-5.29893790451587,1.16478235409225e-07,1.22324319432619e-06,2828.46487926948,5306.55156588709,"Tlr4","4"
"ENSMUSG00000000751",1741.64629553007,-0.91534906365123,0.172800278862669,-5.29715038468597,1.1762382109166e-07,1.23449071838178e-06,1190.87735793529,2451.03426010387,"Rpa1","11"
"ENSMUSG00000029557",82.715696045279,1.37438720261265,0.259591878306391,5.29441526283224,1.19397836847828e-07,1.25231533439062e-06,84.9033430499333,33.2167746449338,"Ftsj2","5"
"ENSMUSG00000035495",2263.48403694317,0.715599794123517,0.135191168441058,5.29324365175164,1.20165645585097e-07,1.25957036103796e-06,2385.50569214139,1444.60951266719,"Tstd2","4"
"ENSMUSG00000037257",2306.62197180235,-0.734547229399036,0.138901799786793,-5.28824846421375,1.23493158987926e-07,1.29362992051213e-06,1446.75258262706,2369.60648057897,"Aagab","9"
"ENSMUSG00000021385",343.629864143514,0.924395819168645,0.174806468233019,5.28810992243385,1.23586706698216e-07,1.2937910073132e-06,476.301343382257,243.421863499204,"Ippk","13"
"ENSMUSG00000055296",1221.23484743917,-0.897412758362728,0.169718815729637,-5.28764447539106,1.23901493358177e-07,1.2962665085785e-06,1128.36243709414,2231.09218083425,"D730040F13Rik","4"
"ENSMUSG00000026029",7189.56941025845,0.780132826102719,0.147554568637327,5.28708011759502,1.24284215013458e-07,1.29944917415524e-06,6533.63465684012,3891.67750976012,"Casp8","1"
"ENSMUSG00000006342",18.4058751219533,2.60963755754834,0.493824794100501,5.28454137727487,1.26020064362918e-07,1.31659935618345e-06,115.375572634637,15.0576073453834,"Susd2","10"
"ENSMUSG00000060466",448.356718518771,-0.976582608351004,0.184803107284117,-5.28444906962306,1.26083619089527e-07,1.31659935618345e-06,304.544103440084,574.9957616642,"Thap6","5"
"ENSMUSG00000030844",2768.31777636993,-2.02873612615062,0.384041632271291,-5.2825942701897,1.27367258089905e-07,1.32916487304288e-06,814.526533905917,3281.61613946358,"Rgs10","7"
"ENSMUSG00000006717",605.164117457474,-1.14131185241096,0.216100556618375,-5.28139246964769,1.28205720715306e-07,1.33622977554095e-06,361.023553748414,815.608174638772,"Acot13","13"
"ENSMUSG00000021779",27.7022574805932,-2.74422288005401,0.519591063224146,-5.28150515720125,1.28126875438435e-07,1.33622977554095e-06,8.39043798140047,52.2338991523551,"Thrb","14"
"ENSMUSG00000030263",3822.72447478549,-1.65646660627837,0.313793224189376,-5.27884759321216,1.29998872387952e-07,1.35406629131088e-06,2230.62258646612,6849.68102435588,"Lrmp","6"
"ENSMUSG00000036362",2486.52287193207,-1.81030661261881,0.342997678763778,-5.27789756229097,1.30674475785185e-07,1.36024732623937e-06,948.235426730686,2838.02679457831,"P2ry13","3"
