"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FLi2","baseMean_FL2","mgi_symbol","chromosome_name"
"ENSMUSG00000070427",8862.22089168052,5.23362829296944,0.323765417088571,16.164877459836,8.92151368668041e-59,1.0426504418595e-55,17942.0578227022,487.233908931348,"Il18bp","7"
"ENSMUSG00000068606",3067.08545245085,8.68050050365786,0.542896909140207,15.9892243951163,1.51910533197405e-57,1.64855480776299e-54,6465.19259033192,13.5141074650577,"Gm4841","18"
"ENSMUSG00000028270",109859.56277836,4.28433689556096,0.270760796063272,15.8233280366031,2.14830383846097e-56,2.17594534784916e-53,213110.818344557,11094.2712411368,"Gbp2","3"
"ENSMUSG00000075602",42649.5770631598,6.05385044443115,0.385835656182558,15.6902306653763,1.76413372178406e-55,1.67515522719158e-52,131094.2165317,2378.47333542754,"Ly6a","15"
"ENSMUSG00000032826",2649.81115218768,6.12280686148154,0.390512089496487,15.6789175704549,2.10816178591018e-55,1.88407658901961e-52,9392.82626842058,141.765881644464,"Ank2","3"
"ENSMUSG00000023959",5549.82490751849,6.84008212397605,0.460669233070948,14.8481418617393,7.15237659944226e-50,6.03700320418479e-47,11188.2746574163,78.3696282367132,"Clic5","17"
"ENSMUSG00000039682",4115.43773118989,2.57668429942724,0.175289196291091,14.6996184245623,6.48239586021115e-49,5.18352843706253e-46,8038.41635807902,1475.69198042214,"Lap3","5"
"ENSMUSG00000046080",458.174159960652,7.77083990930422,0.531526071401916,14.619865943374,2.09813038262597e-48,1.59384474516181e-45,1923.88694733612,8.80972627379942,"Clec9a","6"
"ENSMUSG00000020407",6352.16031199518,5.29648839891098,0.36584478729237,14.4774193397984,1.68298166498865e-47,1.21759716362727e-44,3532.62151228029,107.09389935144,"Upp1","11"
"ENSMUSG00000034438",2900.27177418218,5.32552307076089,0.36826112338588,14.4612687372394,2.1283806313694e-47,1.46984031510888e-44,7197.60851813046,177.098413134138,"Gbp8","5"
"ENSMUSG00000079018",540.357633197859,6.42436442310642,0.453421886012244,14.1686244561493,1.43279575230302e-45,9.46455037597381e-43,1964.26106861493,29.6503221221088,"Ly6c1","15"
"ENSMUSG00000046806",194.144036218529,-2.60695631053462,0.185330407411586,-14.0665331013115,6.09867220679207e-45,3.86071361824133e-42,60.0149896539851,378.3373453307,"3110062M04Rik","6"
"ENSMUSG00000066363",23325.5786556717,6.82436464018325,0.485799523160316,14.047697280121,7.95797923711129e-45,4.83622314197727e-42,72303.0998394957,660.442933988578,"Serpina3f","12"
"ENSMUSG00000037321",22889.1475071964,3.32192903228392,0.238044243512732,13.9550907985147,2.92928435013011e-44,1.71171604352026e-41,34646.1682627021,3806.25952125789,"Tap1","17"
"ENSMUSG00000012519",6083.15820937958,2.44752558753262,0.176352483190816,13.8786000812042,8.53955220262408e-44,4.80523765238769e-41,7460.29598634382,1492.07260167133,"Mlkl","8"
"ENSMUSG00000090942",4221.08581633483,6.78978917195736,0.489372613892791,13.8744771963166,9.0450174288147e-44,4.9078910641422e-41,6926.40206057241,46.8279993646719,"F830016B08Rik","18"
"ENSMUSG00000024397",4941.62848807579,2.65536203606887,0.192328804338209,13.8063668892749,2.33304757159094e-43,1.22227557776487e-40,9045.45059235156,1526.70472943254,"Aif1","17"
"ENSMUSG00000074151",15622.5587802371,3.02720882821714,0.220495710549606,13.7291052994706,6.79676425768734e-43,3.44210797890146e-40,20058.5900108604,2362.3536766678,"Nlrc5","8"
"ENSMUSG00000019804",5955.48501454456,-1.01344736694134,0.0740125777161327,-13.6929073167579,1.11939127349181e-42,5.48610052198746e-40,4405.13631070497,8719.11666984215,"Snx3","10"
"ENSMUSG00000073555",6402.85715668581,4.88594480705294,0.360476089140216,13.5541439619659,7.48806104488633e-42,3.55519098296744e-39,9403.25744722989,306.453904702435,"Gm4951","18"
"ENSMUSG00000025790",6690.95632531299,3.88285840110028,0.286774535875233,13.5397600391884,9.10859722805107e-42,4.19354296017515e-39,2365.46282404533,168.312080303837,"Slco3a1","7"
"ENSMUSG00000073902",5356.96459506693,4.03855008256726,0.298570930440966,13.5262668626267,1.09441877000648e-41,4.89044246256132e-39,16739.5964847525,1186.96076575183,"Gm1966","7"
"ENSMUSG00000063388",1548.55385720743,6.86709356266259,0.509143258050792,13.4875468820949,1.8515935991128e-41,8.03750330037735e-39,3014.02441852842,23.6550562836389,"BC023105","18"
"ENSMUSG00000025877",43872.7205382757,2.82440469164841,0.209504863976971,13.4813323091098,2.01436224578907e-41,8.50116822229815e-39,76460.8307990195,12122.7689255523,"Hk3","13"
"ENSMUSG00000022216",12141.0137604178,1.71403313372034,0.128493507769,13.3394532025831,1.36456740105783e-40,5.6032087903437e-38,15606.9310404245,5062.37816445592,"Psme1","14"
"ENSMUSG00000030560",80291.9574579824,2.85214338345432,0.214143705923048,13.318828919862,1.7990734644829e-40,7.19297977523386e-38,136443.068644074,18614.6979747024,"Ctsc","7"
"ENSMUSG00000000791",3562.71964133153,8.97344045144392,0.676925428773984,13.2561727924687,4.15569050465359e-40,1.61890784197954e-37,7909.17863081378,22.9485291108521,"Il12rb1","8"
"ENSMUSG00000092021",1121.66064058635,7.09521404422813,0.536769141600963,13.2183717250698,6.87358343259949e-40,2.6107588272871e-37,3252.76336610149,17.5250615944276,"Gbp11","5"
"ENSMUSG00000021266",10734.4588345118,3.04060191061617,0.231029961538965,13.1610717950249,1.46985880389437e-39,5.44672312379687e-37,23488.9277249005,2988.34696932664,"Wars","12"
"ENSMUSG00000040328",1340.46079862117,4.45436067245934,0.343394460366315,12.9715565816282,1.77390934494861e-38,6.41690587566768e-36,1806.46210608185,102.992036901566,"Olfr56","11"
"ENSMUSG00000062545",406.16570744948,9.07164289374323,0.701842127443175,12.9254750306759,3.23293717096165e-38,1.14227940554466e-35,1627.33768053891,2.50492456107936,"Tlr12","4"
"ENSMUSG00000024675",20711.9821846863,4.22108613025258,0.327940344078547,12.8715060725848,6.51198578368809e-38,2.24855909117212e-35,11701.0560309644,619.060893460613,"Ms4a4c","19"
"ENSMUSG00000035186",1856.5281364182,9.55557514889097,0.748662145372382,12.7635345368478,2.62035796609398e-37,8.84691079530353e-35,3534.93981375812,4.55523343102717,"Ubd","17"
"ENSMUSG00000024338",12710.9790589063,2.11794186129008,0.167554520055876,12.6403146903097,1.26546457377912e-36,4.17960940639699e-34,17947.7613305406,4726.38747194648,"Psmb8","17"
"ENSMUSG00000021880",1509.25012358839,4.75106258512669,0.378068501578913,12.566671291803,3.21997990536319e-36,1.04087563196134e-33,4897.21574562513,218.241328652509,"Rnase6","14"
"ENSMUSG00000054072",37872.9593824944,6.57322982222817,0.527945106860879,12.4505933226886,1.38809396095995e-35,4.39360657268011e-33,94146.9711669692,1296.46174058038,"Iigp1","18"
"ENSMUSG00000078853",22953.99664998,4.50427011499413,0.368535119178848,12.2220919543036,2.36908772473125e-34,7.34562240853915e-32,58984.5433728782,3421.02354865461,"Igtp","11"
"ENSMUSG00000078763",5805.51924121504,4.47454680418852,0.368406898804412,12.1456650749748,6.04887179860642e-34,1.83801018472455e-31,1760.09092713867,108.077834476219,"Slfn1","11"
"ENSMUSG00000020225",3100.13423526622,1.39088146512557,0.114921272123084,12.1029069677883,1.01936351630805e-33,3.0367039026016e-31,4330.09129613955,1686.69136100429,"Tmbim4","10"
"ENSMUSG00000060509",423.755927976618,4.63794741663768,0.383531818765594,12.092731788369,1.15385195089661e-33,3.37124474807157e-31,1128.33348710289,43.2607246496113,"Xcr1","9"
"ENSMUSG00000032661",29430.7202541427,2.17141837217658,0.179902489648875,12.0699739976621,1.52182384189256e-33,4.3624659679007e-31,25198.3615778031,5408.92939861599,"Oas3","5"
"ENSMUSG00000024339",9115.63859553144,2.14374593552674,0.178259608578461,12.0259769031366,2.59500537608481e-33,7.30109568126972e-31,12866.0523210399,2827.51207955288,"Tap2","17"
"ENSMUSG00000037649",2760.33748800588,3.92862619003745,0.32724990623477,12.0049726988128,3.34574287557724e-33,9.24215845611728e-31,7389.36286351921,535.285226820861,"H2-DMa","17"
"ENSMUSG00000038213",3012.53223401804,2.34186741893821,0.196311039913954,11.9293719801224,8.31987851359661e-33,2.2572127545906e-30,5615.03606051841,1061.73950515673,"Tapbpl","6"
"ENSMUSG00000028894",7745.63496840917,2.37631959038942,0.199259084383129,11.9257779274962,8.68687454669217e-33,2.31543306996306e-30,7196.6156885123,1388.72436095432,"Inpp5b","4"
"ENSMUSG00000041594",602.919191237948,3.37991593180463,0.283792151660261,11.9098287673962,1.05193058110289e-32,2.75551402046487e-30,2856.26171559768,256.650828134397,"Tmtc4","14"
"ENSMUSG00000046879",41441.514030433,3.26006785129071,0.275563533904608,11.8305488578153,2.71361568859482e-32,6.9877903655629e-30,93673.1248727865,11559.5556493324,"Irgm1","11"
"ENSMUSG00000040253",25472.1095597107,2.97480674245551,0.252665085802845,11.773715125709,5.33233872390568e-32,1.35023703720498e-29,52563.6484785008,5912.35500560616,"Gbp7","3"
"ENSMUSG00000038179",67839.1999535677,3.37418663933319,0.286981712768293,11.7574970432262,6.4621669105971e-32,1.60950330938855e-29,53605.9078349557,5588.75748059682,"Slamf7","1"
"ENSMUSG00000044703",4474.08993648016,3.44679126165241,0.293695781375185,11.735923633337,8.34107529061832e-32,2.04396704661878e-29,1947.98380134111,273.547009307039,"Phf11","14"
"ENSMUSG00000027514",8678.99158679694,2.45738587458662,0.209927049165804,11.7059039525952,1.1888546287859e-31,2.86702672621336e-29,9651.72580699105,1945.59067563239,"Zbp1","2"
"ENSMUSG00000029649",5387.93117774534,1.42345211484073,0.121741085114312,11.6924546343918,1.39301395310639e-31,3.30688452961647e-29,9630.16811114401,3838.51250479171,"Pomp","5"
"ENSMUSG00000054203",22209.4287731561,3.4194464818165,0.292929073221763,11.6732915726252,1.74536970911372e-31,4.07960030624073e-29,7880.10600305613,932.886794762336,"Ifi205","1"
"ENSMUSG00000042202",831.870049959355,1.38958189438589,0.120517429046247,11.5301322421395,9.30007499703378e-31,2.14084908227173e-28,1536.35737005347,578.986880405688,"Slc35e2","4"
"ENSMUSG00000021591",7464.76657185657,3.0289272772069,0.262765014319754,11.5271330357589,9.62973387656661e-31,2.18364995203995e-28,11866.8650244301,1778.34686895847,"Glrx","13"
"ENSMUSG00000045827",2826.2600129139,2.88119947112932,0.252009041422448,11.4329210367477,2.86312410788914e-30,6.30426732915359e-28,6225.02975653052,961.510788906923,"Serpinb9","13"
"ENSMUSG00000049488",1405.3531823064,2.53992619527579,0.22214245028776,11.4337723023475,2.83518503349324e-30,6.30426732915359e-28,2919.45380026282,502.691598760979,"Tmem67","4"
"ENSMUSG00000025279",773.999942814316,8.1292381047308,0.712945862557277,11.4023217353025,4.07114789570195e-30,8.83613571134283e-28,2404.58601628483,9.45813244763536,"Dnase1l3","14"
"ENSMUSG00000042082",4296.3850923786,-2.59125859802976,0.227520042780012,-11.3891442985322,4.73617921624443e-30,1.01347564552678e-27,2504.74521671927,14426.870498861,"Arsb","13"
"ENSMUSG00000091190",112.083207596355,5.73198918038094,0.508108801201898,11.2810271477729,1.62833521266327e-29,3.43601345638792e-27,213.632927307847,4.56534751561387,"2310031A07Rik","11"
"ENSMUSG00000054676",6206.44509679111,3.1412555164504,0.279753925361214,11.2286378551953,2.94991084132939e-29,6.13945142634485e-27,5133.89448606437,654.594524073614,"1600014C10Rik","7"
"ENSMUSG00000078920",24952.6729938146,2.70759077142623,0.241920767373607,11.1920559810593,4.45970978764534e-29,9.15626632482373e-27,58514.0474556178,9435.18853333789,"Ifi47","11"
"ENSMUSG00000073418",1785.58180590391,5.14061390337398,0.4619616807485,11.1277928832643,9.18824032113034e-29,1.86129246931911e-26,4574.31468631766,89.5834853205185,"C4b","17"
"ENSMUSG00000027639",49601.7101141543,2.57787415301622,0.232204740954578,11.101729199924,1.2304001102681e-28,2.45966695727675e-26,78905.5778749348,13739.8620946341,"Samhd1","2"
"ENSMUSG00000050002",1052.84613113198,1.58165841713257,0.142551247936272,11.0953670348762,1.32116575749686e-28,2.60681446151297e-26,1809.3528967117,639.254232247537,"5133401N09Rik","13"
"ENSMUSG00000000682",13037.1688823368,2.86836307754412,0.259610979301559,11.0486971131228,2.22419348322032e-28,4.33232969109824e-26,13953.4186821826,2723.39600978524,"Cd52","4"
"ENSMUSG00000037318",497.693813894309,1.84238552266152,0.166888817815443,11.0395983791974,2.46130820014872e-28,4.73350069428601e-26,898.354171319691,287.25629191447,"Traf3ip3","1"
"ENSMUSG00000069844",3931.19774968929,2.47636578222021,0.224359946556505,11.0374682300815,2.52034714599338e-28,4.78645427363467e-26,3517.52650024466,678.1748683872,"Sco1","11"
"ENSMUSG00000034987",307.292192598498,3.84364688246579,0.349648089127807,10.9929011539966,4.13419692801904e-28,7.75442641078929e-26,735.564464092051,61.0071926789944,"Hrh2","13"
"ENSMUSG00000028367",25877.4470391821,1.85599620429599,0.169587006621541,10.9442123029975,7.08307102678659e-28,1.31235485499962e-25,43038.7142460071,13613.2230944417,"Txn1","4"
"ENSMUSG00000068245",14554.8352617126,2.18549970156036,0.199867499208048,10.9347428182178,7.86286087272535e-28,1.43928247276285e-25,9972.73462919695,2432.12332652143,"D14Ertd668e","14"
"ENSMUSG00000068749",5590.4577674263,1.25790926399406,0.115140512783514,10.924992720496,8.75474213960668e-28,1.583461872941e-25,7424.2444901489,3323.38756837708,"Psma5","3"
"ENSMUSG00000040978",81.0470963655405,5.16577904299637,0.473327978434147,10.9137411654508,9.90925522340998e-28,1.77119193657962e-25,218.984840204322,6.33095758235372,"Gm11992","11"
"ENSMUSG00000029082",3067.02775209556,4.70920654506032,0.432372547964561,10.8915484279226,1.26471434092575e-27,2.23427964903313e-25,4444.20362831771,259.584592016889,"Bst1","5"
"ENSMUSG00000041481",28948.3991077186,6.82381842953065,0.63233108612376,10.7915276969241,3.77462071159376e-27,6.5917025829016e-25,44500.97934155,399.61581266797,"Serpina3g","12"
"ENSMUSG00000030200",336.311787077058,5.47092064989739,0.508835829835706,10.7518384695194,5.80920274503244e-27,1.00294565119634e-24,231.511022667253,5.79016091336407,"Bcl2l14","6"
"ENSMUSG00000078921",14847.051931768,3.84144887081973,0.357766515526538,10.7373068862136,6.79990727371499e-27,1.16079765403991e-24,27373.9663951718,2341.47932452478,"Tgtp2","11"
"ENSMUSG00000030149",1943.73527696382,8.14240345863242,0.7594405481026,10.7215811415068,8.06133127361143e-27,1.36084228933309e-24,4762.89994965465,21.9346298978913,"Klrk1","6"
"ENSMUSG00000002957",7952.51637933551,-1.60862961786831,0.150149197540286,-10.7135412257978,8.79325225226961e-27,1.46808660954651e-24,5092.34372451637,15534.9847850937,"Ap2a2","7"
"ENSMUSG00000021565",433.237940338554,6.11984617789536,0.575467071982062,10.6345722906734,2.05770683023591e-26,3.39812389910589e-24,530.43816118538,10.7328568690233,"Slc6a19","13"
"ENSMUSG00000091649",10295.241921186,2.66954535543913,0.252025711953784,10.5923531958068,3.23359062462821e-26,5.2825744473093e-24,6063.11600325309,1261.87968902091,"Gm4902","14"
"ENSMUSG00000017830",9654.84814381294,1.90039304390164,0.179467635319285,10.5890571328959,3.34948533901888e-26,5.41369476124616e-24,10565.543034965,2940.31855253959,"Dhx58","11"
"ENSMUSG00000038058",3560.48224968689,3.11833801702052,0.295362879699852,10.557650372956,4.68235388346231e-26,7.48831605804662e-24,1269.97003657852,145.660519687319,"Nod1","6"
"ENSMUSG00000061232",116625.036592911,1.22140049207509,0.115791337286642,10.5482890231374,5.17305184638293e-26,8.18689340646832e-24,140035.948029016,60482.4736272681,"H2-K1","17"
"ENSMUSG00000015947",25260.0134113563,2.48796640496128,0.239098077856103,10.4056311421233,2.33702249491125e-25,3.66045183146254e-23,24292.9587560895,4389.42616211901,"Fcgr1","3"
"ENSMUSG00000027611",10383.1184551324,3.97980968341812,0.384213834521222,10.3583195758098,3.83642677957058e-25,5.94763592469548e-23,1626.28116398916,127.641890498193,"Procr","2"
"ENSMUSG00000063600",115.959344595439,8.34492680846301,0.806375450875646,10.3486865819157,4.24266006987514e-25,6.51098327693061e-23,411.84364038609,1.37640622577397,"Egfem1","3"
"ENSMUSG00000030055",14804.7270751336,2.24425530886983,0.217119965584764,10.3364759791916,4.8193501995914e-25,7.32203875823921e-23,20147.8462121136,4102.62880818569,"Rab43","6"
"ENSMUSG00000029417",45267.1780086948,9.03930928953869,0.874705560813852,10.3341166382071,4.93941936524322e-25,7.43015825902379e-23,64219.5905546004,149.339384480585,"Cxcl9","5"
"ENSMUSG00000085052",142.77435121875,2.53826670426322,0.245828306622101,10.3253638246191,5.41132637251069e-25,8.06022368407402e-23,228.267257739067,37.8545436282117,"Gm16675","8"
"ENSMUSG00000063889",1265.23379525562,2.52344740125538,0.244941782226411,10.3022333646729,6.88441045029192e-25,1.01548396088626e-22,2280.13554545153,446.071441098173,"Crem","18"
"ENSMUSG00000029798",13801.5055752273,1.89388707599237,0.185944281813493,10.185239672452,2.30790478960868e-24,3.37153821812737e-22,10285.8168687466,2689.95570837293,"Herc6","6"
"ENSMUSG00000070354",5050.90704452203,1.39637937089148,0.137828433979277,10.1312866335072,4.01333368883618e-24,5.80710273661791e-22,9243.5970171264,3406.51592642658,"Evi2b","11"
"ENSMUSG00000039217",1608.99260187429,1.9184446267622,0.189407630957998,10.1286554140347,4.12279499711023e-24,5.90920984821658e-22,1901.6632195029,562.567494223459,"Il18","9"
"ENSMUSG00000018574",2058.83180636877,0.873860507550201,0.0864443274820657,10.1089398576384,5.04269742665465e-24,7.16015906571627e-22,2729.43654849676,1547.01285753298,"Acadvl","11"
"ENSMUSG00000042659",1666.11771731918,2.76742246021271,0.274557408030777,10.0795767270009,6.8018496508127e-24,9.56856497637013e-22,2842.69643450448,444.798171705561,"Arrdc4","7"
"ENSMUSG00000031497",131.620903751297,4.68434084266973,0.464898062234437,10.0760601585548,7.04963827293106e-24,9.82616094317812e-22,545.754881513541,16.8422452234819,"Tnfsf13b","8"
"ENSMUSG00000005447",644.63568289947,1.98794249410411,0.198427067885172,10.0185046087286,1.26400886569622e-23,1.7442726486971e-21,1189.55351337551,338.83733878406,"Pafah1b3","7"
"ENSMUSG00000037997",4181.21741638346,2.5427641973571,0.253827196309843,10.0176980021211,1.27436493125373e-23,1.7442726486971e-21,4569.91871785166,762.109234404336,"Parp11","6"
"ENSMUSG00000026112",13288.8916171664,1.55362538360258,0.155598740901225,9.98481976527581,1.77623590304913e-23,2.40949572098441e-21,18468.3870316146,5824.98357265706,"6330578E17Rik","1"
"ENSMUSG00000020900",445.709258875696,5.28220125734059,0.529159202247301,9.98225342185766,1.82279272282251e-23,2.45076901219844e-21,1604.44087634951,43.1893850989854,"Myh10","11"
"ENSMUSG00000022841",13681.3975288281,-0.489694075996968,0.0490785563358439,-9.97776040203787,1.90722964573005e-23,2.54180175505059e-21,11251.8173504426,16378.4832297929,"Ap2m1","16"
"ENSMUSG00000021262",7462.79046396661,2.08581005354763,0.209659547219814,9.94855746473971,2.55865072099779e-23,3.38031133948865e-21,9099.56842724894,2304.16695343069,"Evl","12"
"ENSMUSG00000060802",224573.966541619,1.54828496464174,0.155759528747078,9.94022630330277,2.78194415945039e-23,3.64362738056291e-21,327542.728445938,109290.332378909,"B2m","2"
"ENSMUSG00000052336",174.764663168699,-3.53527894532216,0.35572142101873,-9.93833583369165,2.83523964019418e-23,3.68169195328805e-21,37.1470198756954,710.199719730165,"Cx3cr1","9"
"ENSMUSG00000039384",638.086457056495,3.23357975946755,0.325394981593388,9.93739898394687,2.86202438967622e-23,3.68497767392803e-21,1431.29428371875,164.344397518649,"Dusp10","1"
"ENSMUSG00000046157",3964.49273488197,1.79577622827975,0.181108421006931,9.91547614570073,3.56552286824851e-23,4.5521839443109e-21,7575.95463553118,2301.6364243089,"Tmem229b","12"
"ENSMUSG00000028037",12295.5925964147,3.32427610257211,0.335388035813678,9.91173133086621,3.70175022901842e-23,4.68672426912307e-21,9579.57123340174,972.734824097031,"Ifi44","3"
"ENSMUSG00000004267",415.746608540057,-2.99048007501188,0.301911012245102,-9.90517057583878,3.95294926826129e-23,4.9634015068342e-21,112.572521244602,741.434305583917,"Eno2","6"
"ENSMUSG00000050014",83.2208767822551,5.27644555645921,0.533999189654068,9.88099918255936,5.03285443830931e-23,6.26755389190437e-21,196.458019034596,3.92232808371916,"Apol10b","15"
"ENSMUSG00000030201",3406.42905513414,-1.95853899528459,0.201150939739787,-9.73666341215306,2.1034764991542e-22,2.59822101232925e-20,2075.0315936302,6601.31172793453,"Lrp6","6"
"ENSMUSG00000055202",242.864818350977,-3.66473997100907,0.37698116615831,-9.72128132647904,2.44682833766388e-22,2.97397303473018e-20,8.71605943545458,101.429834795761,"Zfp811","17"
"ENSMUSG00000068015",3234.4941930985,1.92452431128231,0.197960715323548,9.72174862137094,2.43562333786331e-22,2.97397303473018e-20,4420.12194989755,1105.04165651415,"Lrch1","14"
"ENSMUSG00000045868",3750.2353956564,2.37071276808284,0.244106064448326,9.7118143026909,2.68514334569375e-22,3.23772879770835e-20,5847.66718744272,1122.14099736494,"Gvin1","7"
"ENSMUSG00000023903",783.04120356005,2.72046739986501,0.281301876180971,9.67098917646337,4.00488177586012e-22,4.79103691501125e-20,618.048657593639,76.2160146868223,"Mmp25","17"
"ENSMUSG00000029499",356.867291426912,5.62877263031605,0.582569205633732,9.66198105887341,4.37323859433907e-22,5.19082921592137e-20,546.056610452405,14.5470344893771,"Pxmp2","5"
"ENSMUSG00000039976",678.360195611247,-2.57466328032246,0.266961608519023,-9.64432037477403,5.19541907719431e-22,6.11891488680722e-20,339.797782704997,1811.11850800672,"Tbc1d16","11"
"ENSMUSG00000059456",14778.8119674174,1.59860591301362,0.165991306896923,9.63066044179238,5.93468019669446e-22,6.93581509449068e-20,14911.5985271113,5013.97999007242,"Ptk2b","14"
"ENSMUSG00000021892",2660.32605864519,-1.55831228547072,0.16195120124127,-9.6221100771534,6.44943324162147e-22,7.47986559083626e-20,1018.76526248418,2937.8520261472,"Sh3bp5","14"
"ENSMUSG00000049939",422.784448123403,4.80793496183605,0.502872559210973,9.5609411843428,1.16690613598875e-21,1.34309128212705e-19,523.032649077561,20.7919295346495,"Lrrc4","6"
"ENSMUSG00000028773",1336.53362699418,-2.77750613476423,0.290621278073295,-9.55713275083644,1.21064225551489e-21,1.38295396902539e-19,114.514145886409,713.21658134884,"Fabp3","4"
"ENSMUSG00000018398",3417.84744349793,-0.99649718739031,0.104381799865373,-9.54665649256432,1.33949553302271e-21,1.51872803232941e-19,2074.09448198156,4053.12232833459,"Sept8","11"
"ENSMUSG00000044147",15853.9069051186,1.3780234418176,0.145532012738922,9.46886816091595,2.82892251217989e-21,3.18369035018882e-19,22320.9293519958,8812.44888895478,"Arf6","12"
"ENSMUSG00000030187",921.520899647719,4.97462710735093,0.526668388500675,9.44546362752613,3.5383438267529e-21,3.95279836469536e-19,1526.27492843809,78.9052978885642,"Klra2","6"
"ENSMUSG00000022957",6466.40837195123,-2.03775281695186,0.216189841022675,-9.42575658186517,4.27015818626422e-21,4.73551192145345e-19,2581.95478599023,9192.4942033806,"Itsn1","16"
"ENSMUSG00000022091",470.39606887513,-3.15827885242692,0.336040386857134,-9.39850975046536,5.53413124308093e-21,6.04892489036896e-19,165.831665372934,1434.65612489828,"Sorbs3","14"
"ENSMUSG00000073489",29971.761296387,2.28977459690049,0.243614255533118,9.39918147191189,5.49891750502062e-21,6.04892489036896e-19,20332.2895163996,4596.76696666277,"Ifi204","1"
"ENSMUSG00000066677",5204.55070522121,3.17809422675694,0.338772183480785,9.38121363478829,6.52176560026893e-21,7.07751319749184e-19,1181.26389365055,137.969426318255,"Pydc3","1"
"ENSMUSG00000023032",29.5003831780742,3.66246935784085,0.391506283398808,9.35481629067515,8.37451221094047e-21,9.02368539154742e-19,101.379750841402,7.36562592300693,"Slc4a8","15"
"ENSMUSG00000026637",221.191247723167,1.58455410062458,0.170768526446309,9.27895867932539,1.71142941679981e-20,1.83110895277743e-18,271.545469912311,85.02275493431,"Traf5","1"
"ENSMUSG00000020089",1638.83787273914,2.50915780532058,0.270625685097269,9.27169128243957,1.8321729863878e-20,1.94237279419954e-18,1848.08928698526,451.935805428192,"Ppa1","10"
"ENSMUSG00000064090",2475.44057479016,2.14384062079793,0.231237101226153,9.2711792762928,1.84099047169574e-20,1.94237279419954e-18,2500.89452474752,599.981936667556,"Vrk2","11"
"ENSMUSG00000025165",837.013924920153,10.4632345508388,1.12892368475336,9.26832760455786,1.89087347135705e-20,1.98124418278122e-18,2411.41742373757,5.69859319356474,"Sectm1a","11"
"ENSMUSG00000030751",5576.3840165935,1.1002400804494,0.118940105897177,9.25037078242184,2.23715255173775e-20,2.32801772044874e-18,7875.16626108958,4021.44026206547,"Psma1","7"
"ENSMUSG00000082292",11183.2992331377,3.07114759418349,0.332791568070218,9.22844173003653,2.74597478054706e-20,2.8380676762484e-18,24180.3505940347,3588.94100142161,"Gm12250","11"
"ENSMUSG00000026712",27586.8512574736,-3.30951515154608,0.360217076807937,-9.18755762739885,4.01861756243126e-20,4.12532815040663e-18,5138.47005757085,48425.7094370071,"Mrc1","2"
"ENSMUSG00000021338",1089.86984604647,3.46421343703993,0.378721823371884,9.14711860593855,5.847230447223e-20,5.96221289829927e-18,2695.68209370253,268.835357439145,"Lrrc16a","13"
